IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
287535.38	331491.38	444856.9	337055.78	407402.3	355833.94	294338.88	607060.3	299475.16	251335.78	372263.4	252277.64	283356.44	370611.8	389184.03	397068.4	444560.88	409113.8	123071.72	298771.56
287243.03	332161.5	445926.16	337652.53	408348.03	355742.56	293770.8	605527.3	298711.22	250882.05	372118.44	252115.03	284733.72	370450.4	389554.12	397478.3	444035.9	408033.9	122991.06	300228.22
286732.06	331288.84	445570.47	337346.97	406971.28	355019.2	293285.78	605192.94	298587.3	250474.62	371992.88	251331.44	284810.16	369116.88	388409.6	396507.2	442077.8	407101.78	123071.84	300064.12
285814.06	330282.5	445282.6	336565.28	405734.6	355005.34	292860.12	603687.7	297093.28	249644.52	371076.3	251375.33	281691.94	368928.88	387271.62	395303.66	441297.53	406711.56	122121.9	299561.66
284960.47	330189.38	445535.06	336720.22	406487.7	354946.72	293025.6	603102.94	296060.66	248120.23	368555.97	250749.2	280350.56	369149.94	388327.06	395757.5	441986.78	406342.38	122337.55	298865.97
286510.44	330682.38	446159.5	337132.62	408362.3	356092.8	293243.53	603470.94	299060.28	250818.88	370547.44	251678.84	283310.62	368644.88	388714.12	396020.5	443573.84	407784.88	122721.3	298616.2
285919.62	329788.25	444298.94	337297.2	407953.03	354719.84	293195.97	603425.25	296085.47	250375.38	370647.0	251710.12	283156.4	368522.4	387624.2	395232.6	441656.44	406339.84	120781.1	297107.03
286622.75	330528.53	444471.3	337456.7	406716.56	354316.28	292664.2	604707.6	293662.12	246477.8	372584.1	250669.56	282725.38	369055.94	388687.94	394961.7	443147.25	406195.78	120494.53	298240.72
284951.3	328552.9	445049.47	336011.28	404368.12	353452.62	293209.38	601434.9	298245.0	249774.5	369648.75	250815.92	282705.12	370726.66	389697.44	395980.06	443750.84	407408.0	121167.445	296727.66
285708.88	331211.75	448025.56	336356.0	406526.1	354540.97	294477.38	604970.25	298977.28	251236.31	373561.56	250638.9	284431.8	371790.1	391402.84	398905.25	447597.3	407772.4	124659.19	296566.66
284916.72	332453.25	447887.47	339197.22	405939.75	353221.22	292955.06	604665.4	298261.06	250430.06	374153.5	252805.5	284061.8	372934.12	390158.7	398267.72	444872.78	409243.97	123429.66	297052.47
286236.2	331805.44	448443.56	338459.56	406907.78	354012.7	291886.1	603718.7	299628.28	252524.23	375476.75	254393.72	284616.47	371961.88	391640.25	397685.28	443971.9	410722.38	122400.85	298318.2
