IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
310886.88	321403.53	451222.4	325494.7	393919.22	345661.47	298019.22	425319.3	293049.47	316523.47	349767.44	260814.31	299081.38	370087.84	401062.25	386809.6	450941.06	303593.6	150120.84	317638.25
310894.34	322132.94	451329.84	326147.3	393110.7	345565.0	298296.0	426007.5	293273.9	317576.44	350256.0	260573.2	299538.2	370287.66	400262.3	386393.0	449930.9	303410.44	150788.61	318452.88
309313.56	320523.97	449613.03	325351.3	390879.4	344577.44	297730.38	425744.94	291897.7	316361.16	351025.72	260096.16	296977.1	370353.56	399310.7	385205.22	449203.2	303572.22	149798.56	316612.4
309548.44	320763.94	449729.84	325513.25	390863.97	344770.03	297468.06	425817.4	291217.16	315907.47	349136.22	260415.25	297636.5	369531.38	399942.6	385652.4	449076.75	302181.2	148133.67	317199.1
310290.16	321868.53	450731.72	325697.53	391208.84	344657.3	298478.62	424887.5	292085.7	317196.25	349400.06	261085.78	298962.03	368975.47	399449.56	385877.53	449362.38	302641.88	148179.97	317334.44
310599.56	321794.6	450586.84	326312.6	391313.72	344719.5	296996.03	425599.4	291412.2	316789.78	350219.8	261519.98	296876.4	370736.12	399895.66	386462.97	450215.72	304249.4	148504.67	317944.16
310593.1	321035.12	450688.1	325470.2	392555.75	345440.53	297480.94	425626.44	291745.7	316284.94	349140.7	261237.16	297382.84	369935.72	400352.5	386902.47	449919.4	302564.5	148550.66	318220.62
310551.44	320786.34	450746.0	326001.44	393497.38	346413.0	297479.84	425227.94	291809.1	315881.97	350112.75	260745.78	296684.5	369717.34	399723.2	386192.1	450951.97	302610.66	149203.06	317819.03
310979.22	320891.62	450590.38	325813.03	394028.47	346721.2	296494.3	424386.28	291855.6	317511.88	351442.94	261145.62	297223.84	370441.9	400560.12	386106.5	451567.72	303809.9	148992.67	318487.25
311125.6	320905.25	449666.0	325472.5	394102.72	346892.38	297662.0	425071.5	292157.53	316476.12	348854.22	261594.4	297811.16	369833.62	400244.84	386602.9	450151.3	302253.22	148558.1	318351.16
311285.0	322422.62	449855.22	326146.38	393602.4	347009.0	297790.7	424635.53	291640.16	316478.56	350918.97	261679.38	296308.1	370332.16	399645.56	385887.75	449916.2	302351.78	148776.83	320025.0
311814.6	321240.22	450708.66	325566.25	394374.47	347302.7	296929.44	425225.53	292540.9	317424.94	349547.97	262077.62	296137.62	371134.0	401015.5	387248.44	451354.06	304130.22	149822.62	319849.62
310423.66	320790.62	449769.7	325733.06	391374.34	345962.5	297290.28	425220.22	292950.47	315531.7	348147.84	260924.83	297309.12	369311.0	399554.06	386073.12	448454.9	303379.53	149718.47	319165.28
310710.38	322067.38	450360.78	326024.88	391686.3	346429.3	298881.97	425571.25	291854.53	316843.2	350304.16	261379.89	298034.03	370181.75	401603.0	386456.66	449760.3	303056.97	150377.42	318395.1
309790.66	320152.4	450642.6	324768.62	390623.3	344803.94	298054.8	424952.38	291745.22	315170.16	349963.53	260031.39	294892.16	370031.78	399518.84	385956.38	448818.06	302911.62	150242.81	316442.4
310042.1	320642.1	450103.7	324987.2	391066.06	346059.0	299104.34	424919.53	292105.28	315994.4	349009.84	260247.88	297991.7	369563.06	400654.72	386212.3	448694.72	302897.22	150329.05	316664.16
