IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
284077.2	319677.8	430783.88	340035.2	404700.66	346771.28	307362.0	424309.8	211239.02	279541.5	321259.34	223936.45	300997.72	423988.8	386000.56	383994.6	435966.97	277570.72	129145.69	267011.75
281155.28	317128.0	428423.75	339519.4	401759.4	343816.38	306867.47	423855.0	210404.25	278488.3	318931.0	222052.47	298343.12	421667.25	383756.97	381351.94	433108.16	275648.12	128510.79	264372.25
281986.8	317978.7	428253.06	339430.8	402188.78	345544.2	307251.44	423238.3	207088.55	275314.56	317804.88	221813.3	297100.47	421997.94	385490.84	379450.94	432994.3	276264.47	126889.53	263183.0
282689.7	318162.72	428804.56	339117.75	402369.72	345228.56	307956.22	422625.47	208667.12	278855.8	316562.78	223362.67	300920.47	423178.03	386135.88	381409.3	434052.03	275407.56	127138.06	265412.4
283895.38	318622.1	431293.62	339634.03	405336.75	347724.62	308484.97	422966.38	208894.8	278726.8	318317.12	222813.55	299342.0	424696.66	388149.47	383408.0	435687.3	277741.38	128156.484	266144.34
282487.78	319165.6	429639.03	339587.12	404419.1	348106.1	308026.88	423949.66	210269.55	278536.66	318560.06	223237.39	298691.75	423138.72	386720.16	382125.3	433889.25	276237.06	128556.0	265986.94
281768.1	318409.9	429722.0	338839.56	402666.4	347613.28	307276.97	422258.03	208731.58	277820.66	317257.38	222829.77	300650.94	423770.88	385409.78	380914.2	433743.97	276659.16	127764.984	265043.75
282621.03	320274.8	429788.9	338858.2	404643.03	348437.53	307955.44	423378.94	209719.48	279064.72	320212.34	223783.8	299508.94	425110.44	387847.62	382328.62	435512.28	276962.06	127510.19	265767.44
284314.5	320832.38	430905.22	339056.78	405284.38	348284.34	308496.16	424144.03	210435.44	279232.8	319041.62	223934.47	302832.84	424630.34	387517.38	383846.53	436281.25	278496.56	128513.47	265871.97
286416.5	322912.16	431867.28	339580.25	405633.5	349635.84	308923.38	424716.2	211735.22	280063.16	321134.97	224710.31	300522.53	426704.84	389511.1	384774.75	436810.97	279927.56	130338.5	267691.44
285859.8	321532.34	431059.12	339431.62	404325.1	348671.12	309330.16	425037.9	212710.61	279906.7	320882.62	223923.47	298675.1	425588.88	388229.88	384646.62	435930.9	278484.88	130981.47	265724.2
285760.72	321682.88	431852.75	339614.97	404581.03	350158.53	309171.28	424417.66	212492.53	280330.78	320052.84	223496.06	301515.0	424577.97	388669.5	384080.66	435854.16	278702.94	131637.78	266601.1
283175.88	319841.28	430429.1	339222.88	402389.78	348377.62	307717.2	423210.7	211532.42	279598.75	317423.44	223148.95	300898.7	424775.53	386970.78	383767.44	435418.88	277402.34	129431.46	265581.7
284588.97	322657.16	431968.22	339871.44	405224.66	349843.06	308377.47	423863.66	211568.73	279797.2	320597.88	223417.47	300694.75	424413.66	388624.34	385047.47	436997.78	277024.06	128800.78	267721.8
282381.3	319232.12	431744.12	338660.7	404037.8	346974.94	307230.62	423414.9	212209.48	280111.38	319138.8	222974.19	302715.06	423994.22	386449.25	383639.16	436797.2	277607.88	128622.56	266824.88
