IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
320687.47	314180.56	417105.38	327060.75	413697.6	348282.97	312354.3	449474.9	261516.02	348572.12	344300.5	247781.84	291774.78	392341.4	406965.2	430634.56	463844.7	317219.53	151669.05	245478.16
321440.7	316053.8	420077.56	327711.4	414172.53	350337.38	312296.66	451236.22	262531.2	346381.47	343156.03	248810.12	289970.53	395080.66	408357.1	431574.1	465753.25	319125.22	153634.0	244388.36
320455.88	314475.88	418242.1	327342.28	412708.44	348253.7	311177.3	450452.22	262879.38	344072.22	340626.06	248491.81	290711.12	393102.88	404697.56	428427.16	462784.47	319621.56	151919.73	243343.73
320221.38	313647.5	417343.7	326729.72	412949.97	348072.5	310469.62	448916.03	261455.83	343380.94	341463.84	248118.9	291602.84	391638.2	403409.44	426918.12	461284.16	318227.47	151408.56	243598.25
320206.94	313812.44	416507.97	326759.78	413200.72	347182.97	310782.3	450571.47	259330.53	345485.7	344035.84	247321.4	291561.8	391238.28	404060.25	426997.84	461575.1	315689.34	150682.2	243675.2
319758.78	313867.72	415391.78	325922.62	411423.34	346258.7	310997.47	449367.03	259507.05	344908.5	344748.22	247788.89	288482.88	393048.25	403040.34	426597.25	460929.2	316750.7	149960.45	243302.66
319325.9	313634.25	415576.12	326294.56	410375.1	347068.0	311289.06	449178.2	259102.66	343716.8	341392.72	247274.92	286896.94	392657.28	403141.75	425191.22	460262.1	316724.2	149473.84	242869.56
319381.8	313078.9	414931.9	326144.25	411458.8	347928.3	310336.97	450135.2	258549.08	345213.3	340353.3	247330.7	290050.56	393004.6	403638.2	425968.53	461661.78	316661.1	149544.98	243341.22
319908.16	313584.94	415652.62	326752.56	410987.44	346653.12	310405.3	448535.28	260019.72	344727.88	342068.28	247366.64	291153.0	392092.7	403516.84	426171.1	461731.25	317424.22	148468.19	244275.36
320312.6	315332.9	416227.25	327490.94	410988.06	346624.6	310498.56	448918.78	259489.67	343691.12	343830.94	247554.84	290410.47	391757.66	403809.34	426588.78	462345.66	319206.75	149461.1	244087.78
321847.06	316451.9	417409.72	327222.22	412617.62	348863.4	312239.62	450394.84	260678.08	346923.34	342406.66	248098.08	291400.94	394737.56	406871.44	430709.5	465927.12	318410.9	151451.25	244546.19
322611.0	317481.1	419825.72	327784.53	412881.53	350554.0	312736.97	450375.34	262740.16	344758.06	340983.72	248719.92	288958.88	394526.03	405889.94	429949.9	465196.6	320578.16	152507.5	244539.55
322063.94	316707.84	418283.78	327316.1	411392.28	349358.25	311137.66	449988.75	263177.1	344485.56	340846.03	248649.97	290739.97	392787.2	404542.9	427343.0	462693.3	319930.03	152132.98	245156.58
321467.53	314868.16	417490.66	326456.84	411330.66	349278.44	311279.7	449431.7	260891.33	345634.06	340940.12	247409.67	291785.4	391916.8	405718.34	428128.3	462080.22	316615.25	151536.23	244307.84
322152.6	315349.2	418074.9	326580.72	410593.28	349779.53	312818.47	449249.4	260395.62	344409.3	343170.2	247296.2	290666.12	391560.56	404506.0	428139.22	462017.16	317559.16	151120.86	243868.53
322259.6	315662.53	417966.1	326117.12	411264.03	349799.88	312387.97	450089.78	262340.53	346784.78	344983.56	248258.8	291425.72	391857.88	405391.38	428749.62	463238.47	317218.75	151839.6	245935.17
321531.75	315815.12	417873.06	327555.97	411058.34	349595.75	312075.3	451418.12	260247.58	345644.78	343770.22	247635.62	290264.44	392927.16	406208.8	427804.53	461823.28	315838.6	151602.7	244568.0
322398.03	314976.9	419574.16	326679.5	412170.78	350251.62	312793.56	450646.4	261148.11	345941.47	340839.53	248132.9	290679.3	393385.7	405735.12	428146.47	462473.44	319321.38	151914.23	244662.16
323287.66	315973.12	419576.0	327492.44	412482.1	351249.97	312624.16	448773.66	262434.56	347055.2	344603.03	248334.97	291332.62	392966.6	405404.16	427781.6	462269.4	319084.97	151501.83	246008.69
322626.7	316136.06	418942.0	326904.94	413665.6	351070.97	311656.06	450229.75	262056.05	346983.7	344820.47	248550.83	290078.66	394190.16	406727.34	428990.22	463215.5	318051.6	151691.0	245398.7
322612.1	315803.03	417184.5	327367.38	412588.8	350226.62	311159.7	449839.9	262834.5	347277.38	340634.5	249139.8	290584.4	392763.75	404754.7	428084.34	461713.3	319882.2	151784.69	245746.67
321822.94	314325.53	418631.16	326505.03	413356.56	350182.94	311565.2	449581.78	262880.56	347728.03	343332.7	247886.16	293226.12	391167.88	404668.56	427759.53	462233.0	318322.56	152547.2	246446.0
320539.0	314727.84	416880.72	326823.88	411757.75	349348.22	311504.62	449731.5	260416.94	345362.22	342434.78	247865.38	288190.97	392726.84	403966.38	428495.94	462544.03	318453.8	150124.3	243766.2
321187.28	315871.75	418637.1	327518.78	411561.84	350249.12	312939.44	449231.44	261454.9	346538.84	341808.16	248386.67	290254.84	393417.28	405503.34	430632.03	465446.6	320853.97	150902.58	244335.42
322020.9	316318.94	420245.56	326898.6	411494.28	349726.94	312778.78	450208.72	262890.0	347451.38	341424.72	248541.6	291819.5	393565.28	407356.56	431603.25	467014.03	318418.22	153038.12	244553.78
321104.75	315884.25	418329.56	326743.4	409738.8	348202.9	311596.47	449076.2	261836.1	344468.2	339770.66	248106.9	290301.0	392399.16	404561.44	429275.6	464008.12	318868.03	151032.22	242649.69
321912.72	315375.03	418194.47	326607.22	411236.03	348202.4	312215.62	448772.84	263175.4	346105.03	341067.2	247911.17	292213.22	391839.34	403779.38	427703.47	462310.53	318716.6	150998.97	244173.11
321172.25	314625.7	416567.3	325939.9	411781.72	349059.0	310744.97	450745.38	260083.56	346172.03	342474.72	247466.27	292205.9	391368.12	405385.16	427038.56	460807.25	315896.0	149749.9	244276.94
320721.12	314986.84	416280.84	326164.1	410833.12	348453.1	311563.28	448422.12	260009.19	344414.0	343987.1	246944.72	290159.78	390994.22	402771.06	426504.6	459689.78	317173.47	149649.12	243174.34
320711.78	315131.78	416124.62	325863.97	411509.03	348576.38	310909.62	449923.0	259927.36	343976.5	344947.75	246698.62	287794.84	392307.7	403149.9	425962.88	459872.28	316560.03	149567.48	243192.0
321017.34	315123.56	415550.28	326054.0	410897.0	348999.44	310815.7	451210.4	260069.94	346767.28	342241.12	247057.03	288623.53	393136.22	403833.84	426708.2	460402.22	315373.38	150613.89	244897.28
320544.0	315564.28	416694.97	326581.62	410043.06	349408.34	311258.56	448936.25	259864.42	343283.38	339104.0	246721.44	288286.88	392392.12	403520.56	427359.7	460110.56	318257.53	149428.16	243805.66
320096.72	314950.47	417147.38	326016.0	409387.62	349543.25	311308.06	448663.94	262442.56	345842.75	341568.9	247342.28	290989.3	391989.72	404173.9	428722.6	461914.53	317674.12	148689.45	245448.88
320902.22	315979.34	417845.0	325977.06	410493.94	350514.7	311635.4	449662.66	260534.89	346376.25	343555.28	247081.28	290601.75	391083.94	405453.8	428884.75	462647.38	315848.22	149593.38	245987.06
321331.84	316052.8	418355.84	326447.34	411610.66	349774.7	312178.1	449432.25	261357.42	344628.75	343704.6	247904.89	287467.84	392119.8	404696.62	428326.12	463177.44	317381.0	150987.83	244211.98
321713.56	316600.75	419835.03	326255.06	412797.38	350354.44	312827.47	449063.94	262888.3	346619.56	343122.8	249365.3	288863.97	392722.2	406818.22	429954.53	465986.38	317162.38	152852.52	246543.78
321172.66	316916.1	421911.72	327123.3	412995.6	350047.94	313703.25	448612.25	263487.5	345944.62	341356.7	249980.08	290567.88	393646.1	408207.0	432164.44	468804.3	317790.34	153875.45	245477.88
320965.5	317207.8	420521.9	326850.3	412168.53	349256.7	313014.03	449760.28	264572.62	346034.88	340096.72	249771.92	291215.6	392769.56	406522.8	430736.56	465837.34	318398.2	153643.95	245187.73
321713.62	316578.7	418192.7	326552.25	412460.44	349542.06	311513.8	450396.06	262743.6	346311.8	340993.16	249623.02	292856.2	392921.78	405824.22	430278.25	463207.78	317783.97	151926.22	245463.44
320579.66	316769.66	417925.66	326754.75	412491.0	349252.6	312082.97	449574.0	262385.34	345729.25	343447.25	249425.33	291379.62	392635.78	404928.25	431941.6	464484.47	318066.38	151317.03	244638.23
322377.97	317677.84	420607.2	326825.03	415768.94	351230.7	313280.1	449731.94	264352.03	347454.56	345448.56	250179.0	293439.03	392749.2	407023.88	432812.94	467024.9	320468.78	154346.16	247637.86
323057.03	316308.66	421477.1	326759.4	415282.8	351387.3	311808.03	450950.94	264979.75	347681.03	343257.25	250231.16	294333.9	393152.06	407611.16	431177.12	466426.88	319838.72	155868.25	247570.12
321398.44	314424.72	418696.7	327038.7	415041.34	350893.0	311294.2	449680.47	262260.94	342108.9	343334.53	249696.9	289241.47	393144.8	405348.97	427867.28	463506.56	318614.03	152203.89	243007.52
322538.38	316232.5	416839.78	326907.56	414481.7	351173.5	309817.4	451458.5	263105.5	347242.84	344511.25	248164.03	291124.4	393085.25	406493.5	429196.72	462681.6	317046.5	153069.1	247161.69
322692.22	315179.78	418009.8	326081.06	415512.66	349819.4	311547.06	450504.62	263324.34	346371.3	343357.3	248737.45	294919.38	393548.8	406108.12	429415.72	463547.34	319329.4	155139.9	245724.5
323558.22	313624.94	418944.75	325558.97	417587.7	352229.66	312051.2	450032.9	267252.16	352663.12	345882.66	247502.95	299872.62	397446.97	407256.28	430399.5	468016.94	322201.66	155983.22	243124.97
323327.72	315109.22	422292.88	326214.16	418627.75	352963.5	312249.94	449350.53	267216.84	349945.0	346780.25	249441.11	298143.0	397208.66	410042.06	424866.78	466324.88	325826.75	151889.33	243940.5
321440.97	316094.5	417937.66	328529.28	412865.8	349130.1	308956.97	449530.12	259194.34	343752.06	344696.62	248240.88	293109.22	394531.5	408413.0	422146.72	460230.94	319806.84	145297.39	241910.58
320217.62	316218.97	414453.4	328771.78	407475.1	346667.4	308802.28	449860.97	258124.89	343317.38	342132.62	247553.66	289526.25	389991.25	403460.7	422456.9	456650.97	316790.03	146751.72	242076.16
318543.6	311897.88	411224.1	328051.8	405403.06	343679.12	309899.1	449560.38	255814.98	339561.44	338770.9	246355.45	284983.88	388534.66	398358.56	421164.28	454761.53	314421.9	147538.69	238327.83
314546.44	307470.34	408629.78	326983.38	405645.06	340055.53	309637.03	450390.3	253541.55	338898.06	334419.53	245773.28	286349.78	387949.44	396330.56	419773.53	453613.72	314197.94	147127.3	236684.02
314022.3	307953.12	408942.22	326557.0	402857.1	339979.88	308512.34	450044.97	250957.0	339090.38	336304.6	245683.55	286224.84	389081.25	398093.66	421755.3	455007.6	313584.34	144756.78	235775.58
313790.22	310295.47	410714.25	326732.25	405092.88	341856.62	309865.9	450156.56	251806.98	342169.12	338745.94	247389.67	287140.28	390190.5	400084.75	423953.66	457825.66	314641.4	146551.53	238379.02
316446.75	311386.34	412608.44	327210.06	409066.75	345291.1	310958.56	450221.28	250905.47	341962.72	338327.9	247856.86	288311.3	391427.12	402017.7	427307.8	460680.22	316980.88	146928.16	239941.02
319824.94	313621.1	415989.78	327842.5	411352.56	346860.06	312638.78	448168.3	258575.48	344131.34	342671.88	249409.81	288989.94	392382.88	403865.56	427787.12	462193.22	319474.53	149107.97	243993.03
319298.78	314123.16	416539.97	327581.6	411822.34	346937.9	312088.12	450738.53	257782.7	344331.56	343171.0	248826.02	287554.16	392906.88	405184.66	428528.62	463158.3	316957.94	149535.88	244409.97
318690.53	314386.25	418134.16	328004.16	411563.03	346231.3	312333.84	450734.16	259259.84	343775.0	340774.22	248092.4	288936.9	392063.34	404107.3	428210.5	462404.75	317945.94	149704.3	243029.94
319234.66	314993.4	417350.9	327357.7	411657.94	347312.2	311117.25	449615.7	260434.17	346848.9	343133.97	249244.45	290975.22	391335.12	404222.88	428509.94	463003.03	317737.75	151008.08	245647.08
319466.7	314906.75	416664.66	328025.22	411655.1	346590.72	310548.53	450003.75	257883.92	343857.0	340728.12	248761.11	289205.47	392566.62	404046.3	427641.9	461988.56	317009.78	149563.08	243846.9
320784.16	315131.62	418123.16	328218.78	413150.1	348107.6	311929.1	448896.5	260847.14	344355.75	342660.47	248624.75	289916.84	392199.03	404193.6	427158.1	462625.78	319151.72	151045.81	244398.34
320786.9	315013.53	417301.88	326752.2	413143.8	348302.97	311473.38	451005.3	260061.75	347041.34	344361.3	247812.27	291233.25	392615.8	405658.78	428827.12	463291.3	316174.1	152072.42	244785.7
320869.62	315735.7	418503.56	328006.78	413831.12	348264.12	311898.25	449747.44	259593.83	343005.1	341521.25	247727.44	289557.88	393428.66	404860.06	428301.1	463679.62	318782.66	151103.47	243509.9
321329.66	314941.22	417972.1	327464.75	412967.0	347954.5	310496.8	448159.03	263866.8	347965.88	343787.12	249801.31	292335.22	392314.47	404664.12	427161.1	462820.3	318952.97	150837.72	247788.31
320616.16	314823.28	417560.16	327367.38	412956.4	347466.7	310533.94	450692.8	259383.36	345063.03	344072.2	248224.75	288859.06	392466.16	404949.84	427359.12	462254.84	316419.22	149029.92	245496.81
320062.88	313995.7	418231.28	327596.88	412182.44	347072.2	311850.6	449058.5	260920.86	345339.22	341886.5	247757.45	290783.2	391938.3	404423.44	427361.9	462166.34	318501.8	149716.69	244744.94
320445.25	314926.34	418194.75	327068.97	413007.22	347772.7	311438.0	449917.62	260984.92	347911.28	344421.5	247988.14	291575.6	393033.38	405483.28	428574.53	463530.53	315935.0	150112.75	245972.52
320658.94	314916.25	417859.1	327888.06	412036.3	348827.3	311325.94	449358.7	259937.1	345117.94	340440.3	247548.69	289910.44	393468.06	405235.1	427923.78	461851.6	317543.5	150348.31	244520.62
320124.75	315071.94	418481.9	327488.53	410860.12	349973.9	311957.7	448665.38	260901.28	345492.22	342283.1	247490.38	289122.1	393290.84	404846.12	428801.06	462590.72	318588.6	150411.44	243967.44
322800.75	316885.56	419830.7	326748.53	413026.53	351461.34	312670.88	450411.2	262319.9	349740.84	345280.3	247839.98	291168.75	394687.34	406686.6	432279.53	466690.4	319108.62	153090.53	246115.25
323401.6	317101.38	420748.03	327433.28	413536.62	350627.5	312789.5	450931.94	262607.38	345377.28	345523.78	247329.16	287848.66	393766.25	406134.72	430688.75	466327.78	317784.3	153435.19	243996.1
323115.5	315815.28	420008.7	327178.97	412328.53	350614.4	313097.7	449064.6	264183.44	345499.22	341211.53	247232.81	288310.9	392904.1	405739.06	428852.53	464190.4	318406.97	153270.47	243910.11
322950.03	314984.8	418398.94	325959.53	412535.3	349865.25	312375.84	450071.97	262782.12	348828.2	340701.97	247423.5	291851.03	392952.06	405113.7	428644.03	463301.72	317558.34	153199.22	245908.22
322273.03	314712.97	417274.4	326885.6	411649.16	349362.75	312034.25	448636.38	260608.89	344381.2	341543.56	246885.56	290644.84	392108.4	404654.06	427452.75	460498.5	316017.25	150497.66	244270.53
322981.0	316241.94	417315.78	327270.0	412920.56	349734.8	312994.25	448317.53	263157.75	346442.66	343524.6	247876.05	289646.03	393033.34	404217.94	427365.97	461080.12	318911.72	150353.42	244702.05
323214.5	315567.5	418025.75	326091.78	414412.44	350089.75	312967.62	451878.06	260340.16	348641.75	345295.34	247498.64	289527.56	393514.8	407059.3	429712.03	464614.7	317031.8	151357.25	245340.69
322126.75	316730.4	419772.12	327510.38	411657.2	350073.38	313565.47	449313.7	262429.2	346285.44	341929.88	247784.62	288394.34	393330.38	406831.34	429872.1	464671.34	318037.0	151887.72	244518.1
320221.56	316497.03	419956.9	327027.56	410864.94	349795.66	313053.12	449448.62	263722.34	346300.03	341231.75	248350.58	289873.97	394110.25	406647.88	429354.8	465406.84	319243.88	151856.03	244343.4
320343.06	316058.72	418613.8	326529.12	411650.0	349716.56	313086.94	449842.94	262015.08	347587.06	341412.97	248280.05	291986.47	392870.72	407022.06	429369.03	462771.25	317092.53	151873.95	244415.95
321176.03	315208.22	417937.03	326913.62	412641.5	349936.25	312748.9	449289.38	262141.03	345809.94	344034.88	247794.38	291033.0	392626.9	404331.56	427767.34	461583.97	318286.06	152531.25	243087.44
322096.72	316630.72	416477.06	327254.9	411277.6	349632.22	312131.6	450150.56	261185.42	347102.3	342824.53	248612.89	290401.47	393804.56	405601.5	428495.62	461934.1	318097.22	152836.78	244672.94
321843.47	315552.06	415480.3	327258.25	409766.72	348566.66	310934.94	450112.78	260009.36	344577.75	341079.22	248415.66	290861.9	392927.28	404516.38	428163.97	461215.62	318063.2	149569.02	243021.55
320619.16	315933.16	416296.28	327382.28	410123.22	347798.16	310581.0	449613.5	261849.02	345648.03	343575.16	247698.72	290560.78	392128.94	403047.25	427917.9	461780.8	318049.97	149885.3	243721.56
318503.8	315570.72	416987.06	327250.0	412082.72	346631.25	310874.12	450280.75	259635.92	345280.62	340081.25	246773.12	289602.4	393539.38	404968.25	428496.88	462821.56	319597.88	149930.19	242561.16
319692.28	315377.72	416798.66	327504.2	412716.16	348671.4	311245.25	448844.03	257710.61	337336.38	343063.8	247401.17	286808.03	393879.7	406165.12	426348.88	461944.4	318537.38	149433.14	238291.56
322989.66	318862.4	418710.78	326726.25	411750.94	349871.9	310684.53	454145.75	265109.94	345668.44	342685.38	248992.56	290283.56	393059.97	409357.34	426984.75	460759.53	319628.22	152343.56	248074.06
321787.3	314173.44	417697.66	324849.75	410773.34	347226.72	311724.12	448549.47	263507.8	345473.53	340802.5	246450.12	291925.44	392397.56	407119.7	426802.53	460467.2	318360.8	152793.31	244624.22
321221.72	313719.94	416426.53	326205.8	408826.16	346956.94	311050.56	448069.3	261509.28	344976.22	341157.0	247488.95	291994.4	391216.1	405940.22	424921.8	458779.62	317072.84	151611.52	243825.5
320337.84	313626.56	414841.62	326010.44	409033.94	346839.97	311408.03	448714.34	257256.67	342448.3	342209.28	246111.97	288956.88	391331.1	404459.66	425405.78	458449.78	314427.06	149575.97	241532.53
321283.22	314661.62	415758.16	326702.56	410042.66	348282.6	312812.9	448632.72	258693.05	343231.03	340388.88	247355.38	287936.66	393539.8	404516.25	426178.8	459762.3	318287.22	149819.89	242639.23
323147.12	316310.9	415840.53	326723.22	410373.12	349539.75	312377.03	449736.06	260590.52	347086.0	339747.62	248993.23	291029.34	393997.22	405311.25	427560.66	460481.34	319458.84	153324.9	247328.14
323652.7	315471.9	418670.56	327589.97	411361.3	349535.7	312007.03	449476.0	261055.25	345319.06	341593.75	247934.75	291106.7	392783.1	405062.0	428815.7	462561.34	317415.7	152676.05	245508.56
323872.25	315042.56	419449.47	327175.4	412748.06	350521.12	313071.94	449589.12	261475.97	345820.9	343598.12	247889.44	289285.4	393069.8	404868.06	429268.9	463993.25	318595.3	152721.5	244460.88
323454.97	316323.1	420167.62	327202.88	412155.78	349336.0	313421.2	450419.06	263670.62	348859.62	342083.62	248253.12	291600.3	394073.7	406613.2	430851.4	465613.66	318642.1	152884.1	246877.56
321948.16	315243.53	420847.12	327042.06	412318.72	349120.62	313229.4	448728.75	263135.03	346062.66	342212.72	248410.56	291963.03	393747.53	406634.3	430484.44	465969.8	318442.84	153104.97	243934.11
322047.47	314723.03	419171.3	327370.4	413939.6	349750.9	311818.2	449338.47	263786.78	344589.1	344402.88	247903.23	291413.06	392310.2	404409.9	427802.66	462804.38	318612.84	153250.53	243893.08
322245.84	314924.44	416311.97	326263.5	413890.06	350002.16	309580.0	451769.7	260307.88	346279.6	344631.7	247144.06	292083.25	391845.8	404243.1	427792.38	460914.75	315959.25	152277.45	245358.2
321948.47	314062.2	414640.4	326674.47	412634.1	349537.94	309621.38	449424.3	259268.27	342593.56	344352.72	247202.89	287582.97	392912.28	403253.53	426457.84	459169.34	316535.47	150826.03	243465.67
321479.0	313834.75	415286.47	326756.3	412838.22	348885.06	310853.56	449177.94	260017.88	343404.6	340852.34	247463.9	288114.78	392811.7	403108.34	426019.2	458906.3	317177.34	150507.44	243656.7
320402.28	313343.94	415292.38	324932.84	411268.0	348065.1	310713.9	450295.2	260795.77	347954.75	339026.62	247826.62	292129.6	392476.6	403468.06	428056.94	461413.12	317368.22	150529.56	246350.1
321023.22	314493.72	417857.53	327054.88	412235.6	349055.7	311164.06	449461.9	258748.88	343433.78	340516.47	246968.03	290681.1	391937.03	406595.44	430195.1	464845.03	316820.34	149193.67	244508.92
322047.78	314752.75	419633.3	325712.16	412189.88	349289.75	312004.75	447949.34	264455.34	346981.12	340860.78	248719.61	292897.94	390784.16	406407.06	430475.38	466020.62	319205.06	151481.12	247711.17
322080.12	315198.5	420617.6	326983.66	413213.4	349216.0	312672.03	449688.88	262315.97	347424.3	343212.47	247803.69	292578.53	391903.34	407424.53	432225.6	468010.97	316843.6	151139.61	246659.8
322708.94	316103.56	419022.3	327218.12	415431.7	350422.2	311758.62	449285.94	262081.9	345202.84	345090.62	248845.81	289583.72	393006.94	405632.16	430337.62	466455.16	318346.88	151764.55	245800.72
322141.06	315995.66	416073.56	326645.88	414825.66	349611.2	310289.0	449580.38	264461.47	347731.0	345229.8	249713.97	292338.12	391306.38	402858.0	428593.66	462960.38	318503.75	152582.88	248423.66
320682.0	315167.0	416676.47	327645.7	413230.16	348662.1	310467.4	450660.34	259703.05	343535.34	345018.22	248817.95	289437.0	391655.56	404208.0	428189.8	464587.1	316434.94	149413.1	244859.9
321343.2	315768.9	418848.7	327073.5	413388.03	349501.06	312049.72	448914.28	263161.6	346210.94	343556.28	248525.69	289253.34	391844.94	405392.56	428661.1	465881.25	317793.7	151298.58	245424.44
322609.7	316843.12	420637.6	327286.62	414565.44	350720.88	313728.22	449378.25	262795.78	348688.0	344478.9	249639.69	289441.22	393912.06	408234.66	431550.38	469856.44	317393.06	152830.5	246237.7
322265.25	317581.44	420320.0	327597.1	415284.66	350927.9	312858.62	449887.1	264864.62	347129.8	344247.66	249562.62	287944.2	394446.97	405228.28	430334.38	465612.22	318562.06	153545.62	245065.12
321964.5	316962.03	416827.0	327505.22	413959.72	349743.66	309356.97	450894.28	265699.22	346905.94	345539.75	249456.52	291545.62	392736.22	402527.78	426765.28	460952.1	318785.94	151338.25	246048.83
320784.9	315754.84	413897.38	327859.62	412369.4	348835.97	309106.7	451254.75	260423.95	345426.56	345483.03	248828.2	288007.16	393176.88	402093.22	425109.72	459196.4	317904.56	147628.34	244275.8
