IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
293805.0	328683.78	448034.3	339567.8	399856.25	350427.06	313022.38	417422.97	231947.72	316697.3	328346.1	259741.2	291460.44	441068.03	415746.22	374141.16	437961.03	285903.8	121714.89	268623.66
295195.66	332632.12	445616.34	342598.44	395973.4	349498.84	310226.06	418955.66	228567.61	312751.12	329490.44	260155.11	285734.75	437040.8	414681.3	374571.22	435011.28	282471.3	122463.555	275506.44
291352.2	329122.7	439745.22	340940.97	392835.66	348326.88	306784.16	416028.12	210612.0	306138.5	327591.28	262740.72	282862.72	432683.97	411119.06	373690.38	430489.38	284439.72	123773.17	266660.97
294230.7	328704.06	444026.56	337294.4	386313.34	345206.44	307892.0	409279.3	233419.31	316745.5	322256.8	262817.0	287534.03	428246.2	404543.7	371036.1	424571.34	281645.75	127184.92	279892.97
285497.56	323367.78	437701.4	338533.12	386296.34	342740.75	307964.12	413374.84	221211.52	311701.94	317744.3	257142.34	287411.62	428284.66	401819.84	371168.0	425774.72	281620.94	124778.14	264406.66
284480.06	320653.97	432254.25	339303.1	384934.06	340388.8	305863.56	413373.84	211114.23	306797.38	317889.88	257158.98	283800.9	426910.66	400165.25	367098.34	422365.56	281520.34	119509.99	259590.02
285837.62	321195.94	430959.75	337767.56	384197.4	340982.84	306070.94	413148.6	210169.64	310195.28	318935.56	256682.86	284412.2	428619.66	401557.34	368184.03	425342.4	279493.97	119556.7	261785.58
287858.5	323945.2	435090.03	339587.12	388809.97	343909.03	308347.03	414622.16	210046.38	309944.88	322662.78	258168.62	285784.03	430729.34	405597.25	371413.03	429183.2	282284.38	118757.74	263005.22
291230.2	325699.75	436675.7	340142.06	390102.56	346403.66	307425.6	413818.34	214985.75	316196.9	322149.0	260130.89	289432.97	433576.22	408050.72	373959.12	430946.3	281599.75	120874.016	267585.6
292890.78	328201.44	443795.38	341266.38	396936.53	349803.6	312024.88	418367.1	224311.11	311444.0	326815.03	260583.53	284950.25	435427.3	411855.44	375097.94	434681.97	285570.03	123589.234	269686.3
295849.16	329929.25	437319.5	342057.53	392894.53	348894.0	307973.38	414262.22	212058.61	317577.34	326079.06	265027.88	288564.94	434146.34	410638.84	375689.16	431302.0	283016.3	120446.305	278470.06
293211.0	328977.0	438708.47	343287.28	393521.7	347123.25	307571.0	413088.28	217007.2	310963.62	324791.0	262903.16	285219.66	433966.28	407915.22	374864.1	431170.62	283389.9	120063.9	270231.28
293627.6	328693.0	439843.0	340649.72	391015.78	346338.06	306681.88	413190.84	223041.56	315673.28	323723.22	260055.83	287382.72	431541.06	407750.97	373503.97	428004.72	282840.94	124435.72	273866.97
288496.28	327775.28	437067.44	341351.03	388018.97	343733.47	307395.94	413472.8	214097.31	307940.66	322544.1	260785.81	283429.25	431662.6	405148.5	370992.62	426659.06	281569.47	119563.234	264969.94
289938.16	326554.2	439555.47	338441.88	388249.2	344568.8	306935.7	413693.4	228218.75	326086.6	326819.62	261615.48	296302.72	434246.75	408176.94	375985.03	430951.75	282804.7	121592.766	269172.47
293151.88	329033.03	443210.06	340282.56	390817.4	346165.03	310382.97	415192.25	224279.66	311637.5	321495.12	258646.86	288183.2	434664.12	411931.0	373465.7	430529.2	283630.84	122776.37	271612.84
296170.03	330580.12	445714.7	340591.28	395320.62	349675.25	311048.5	415933.3	231392.02	313197.84	326848.88	260986.86	288719.9	438152.94	414812.47	375574.12	435334.5	283065.25	123062.42	274789.56
293452.5	329494.3	443342.62	341035.88	393029.72	347878.38	309868.5	415701.94	222854.17	310499.72	325207.78	259588.31	287482.12	436340.03	413366.56	376042.53	433628.75	282960.47	122316.47	271050.28
292306.56	331364.0	444671.56	344850.0	394213.34	347658.22	310839.6	413276.94	219133.27	304423.7	327800.06	258104.34	282685.62	435909.6	411744.7	374598.6	432796.88	285699.72	121554.27	260354.95
295043.4	331531.44	440953.53	340955.25	393544.28	349903.3	310857.88	417908.7	222205.27	312617.3	325832.06	263720.94	285008.3	434738.56	413831.03	376482.84	433600.53	286058.84	125000.125	274933.03
292224.44	329312.9	442058.2	341252.78	393202.88	348451.72	309174.88	413453.72	220542.94	313274.94	325218.0	261077.83	286914.03	433978.62	410490.94	377368.75	432567.47	283451.3	127821.375	267814.88
295726.22	326513.88	446959.03	338421.22	397168.78	348669.06	311179.25	419080.53	241494.86	324252.06	327684.6	256634.61	296956.56	437396.3	413186.44	378211.0	437168.72	285801.47	128773.34	270102.72
292552.97	330184.62	449324.28	340499.62	399782.97	348909.22	315291.06	418791.62	230775.44	312297.2	326598.22	255180.8	288476.5	438835.94	412571.06	371552.8	435496.78	285641.72	120580.734	265696.5
291111.28	330605.75	441345.03	340114.75	393094.56	347541.44	310541.3	417005.78	224867.66	305652.5	327727.16	262239.44	282273.88	436529.44	409182.75	371976.8	431451.1	285684.8	117381.11	273281.16
289538.88	327407.56	440851.7	340597.9	389733.22	345372.88	306652.72	415273.0	223038.62	308951.44	324584.97	261444.5	284044.2	432752.4	410669.38	372597.56	429016.75	283499.44	120676.7	269775.28
289667.66	325360.8	439309.88	339937.0	387577.6	342162.88	306185.12	414103.03	222344.08	310641.44	321800.25	258327.12	286073.84	428732.97	406244.9	372039.8	426349.22	280534.7	123967.28	270376.72
287882.03	321869.06	437509.47	338520.62	387526.72	341071.84	305934.28	415431.75	220380.7	306817.03	319883.62	257295.81	284569.28	427542.38	402423.12	369601.5	427069.8	282251.47	123315.766	267468.0
286294.53	320484.7	433313.25	338390.66	384473.1	341356.97	304562.66	415430.9	214896.39	303973.3	317890.34	257768.81	281642.47	427879.62	400104.12	366780.5	423366.56	281722.38	118541.85	266096.06
287524.88	321931.06	432509.78	339431.56	387165.4	342802.94	305117.8	415170.84	211549.6	303353.75	319478.8	257491.7	280221.25	429995.5	403032.72	368265.0	425349.06	281483.16	117478.19	265439.06
292681.3	323816.3	439137.12	337700.28	390488.3	346638.8	306471.75	417314.84	231083.58	325911.25	326993.88	260571.55	292059.44	432952.28	406868.8	375300.0	431237.34	279984.4	122263.84	274473.47
294924.44	327907.2	444173.34	340723.8	396163.03	350859.22	312328.62	415238.88	220168.33	311908.03	324734.84	262105.14	283061.4	432282.47	409161.1	373478.53	431641.94	284567.7	123638.266	272118.1
293598.12	327612.28	440929.22	341233.1	393036.72	349235.4	308899.9	413121.88	220559.12	310972.22	324372.97	262897.97	284611.4	433674.84	408896.6	373438.25	431336.5	282587.4	122646.83	272156.56
295557.28	329179.66	442585.9	341042.38	394797.53	348899.47	309871.0	416713.75	223127.03	310813.44	327615.97	262175.38	286480.78	435594.1	410219.78	373303.84	431914.34	283131.22	124121.125	273676.5
295368.66	327801.16	442730.0	340318.47	393558.03	348303.44	309164.94	416151.5	220778.83	309039.06	326242.03	261762.89	283049.03	432544.94	409343.2	372851.78	430697.2	282122.22	123623.234	273762.3
295172.28	329250.25	443404.88	340635.25	393508.5	348668.0	309850.2	415140.5	225667.23	312429.2	324931.88	261346.05	285729.0	433017.5	409698.03	373416.7	430340.03	283234.66	124139.29	274503.34
295260.47	329237.47	443402.94	340436.38	393075.66	348561.78	309078.72	416062.75	225912.77	313619.56	324086.72	261843.73	287898.75	434296.1	409213.0	373883.3	430988.8	282690.53	125511.1	273137.12
293990.28	328255.56	446499.03	339440.34	400793.25	350763.25	313054.1	418689.34	231640.34	322933.44	330044.16	261298.84	296334.78	438816.4	408385.2	371514.84	437866.1	287114.88	125658.53	267604.62
292390.47	331926.94	439614.28	342263.38	395618.0	346654.72	310863.6	418170.84	219122.33	300020.1	326720.34	261345.88	284651.1	436429.28	411540.75	372587.5	433339.47	284870.8	116785.2	271255.75
292578.88	331115.62	437412.6	342744.9	387329.34	346359.53	306997.72	412958.3	220105.11	315136.88	325993.8	261991.58	287278.38	433135.0	410808.0	372929.47	428063.97	283258.25	120425.266	268889.22
287322.88	328779.62	437459.3	342058.5	385704.03	343010.06	308302.06	411060.2	214195.2	314007.72	320580.38	256545.97	288682.56	430557.75	405668.06	371854.44	424674.9	281107.8	121105.86	261305.03
289961.03	327398.6	436376.06	339998.0	385608.75	342887.78	306548.1	413915.2	217492.34	308903.16	320495.72	258948.1	285438.75	428796.03	406091.0	371910.4	425536.03	282739.7	122469.02	268402.22
285363.16	321059.75	432007.66	338791.34	383986.94	340355.44	304789.38	413611.34	216640.38	307538.34	317036.53	257850.1	284922.7	427328.12	401271.56	367714.28	422129.6	281059.38	120700.51	264686.72
285399.12	320005.28	430129.3	338502.4	384084.0	339834.0	304476.5	413780.0	211578.88	306047.06	319215.28	256502.2	282248.53	427723.53	401397.75	366566.4	421849.12	280048.1	118188.87	264220.78
286390.66	320761.62	430491.78	338425.2	385156.62	341018.72	305334.03	413942.44	209988.66	306145.53	317671.7	257290.84	282535.47	429538.28	404141.5	368224.4	424210.25	280842.62	117046.586	264558.12
288102.0	323250.1	432812.28	338615.25	386670.97	343216.22	305955.8	413316.03	211503.16	308860.06	321908.56	258809.53	282525.0	430040.94	406810.78	369911.7	426288.28	279358.9	117768.62	267075.34
