IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
298449.88	298380.28	457217.3	309201.38	412641.97	328511.22	311117.88	439702.25	231305.92	359077.5	338895.56	220893.94	346026.0	422955.44	415022.28	422272.84	463519.44	318971.06	130947.516	261358.23
296446.72	297203.75	456406.47	308841.75	409559.06	326783.75	311321.5	438455.44	230374.8	357868.34	338480.28	220797.5	344305.56	421741.1	413184.44	421021.03	462595.94	319536.66	129400.28	259797.73
297180.78	297378.1	455940.1	309317.2	412637.0	327604.28	311657.2	439612.34	230284.0	360459.4	340373.9	220538.55	346072.78	423189.3	415048.0	422309.84	464524.9	317680.22	127808.76	259528.95
297348.72	297632.8	457110.9	309267.5	414133.1	328283.62	311363.7	438797.1	229816.11	358476.84	341063.2	220494.75	346157.62	422149.5	413094.6	419902.78	463509.3	319308.22	127814.1	260551.62
297866.3	298053.53	455755.75	309656.56	413796.03	328684.4	310174.34	438875.7	231123.75	361611.66	341682.94	221241.97	346954.28	423054.03	413614.44	420226.84	463533.9	318206.34	127641.14	261244.73
297097.53	295875.47	455828.5	308410.88	413447.53	327772.25	311132.84	438334.34	228372.88	358964.44	343067.84	220448.3	343704.16	423965.34	412377.9	419482.94	463193.28	318791.8	126902.234	259533.33
298982.2	297781.84	456220.25	310041.7	415957.34	329859.5	310311.28	439129.16	231125.48	363076.2	344544.25	222965.84	342293.4	426001.8	415898.38	422515.94	466399.9	319215.8	128167.94	262638.1
296873.62	296144.44	456978.34	309218.34	413766.88	327314.84	310497.6	438525.5	230618.75	359690.34	339313.62	221226.16	343014.75	423400.8	412593.88	422148.53	463454.06	320768.6	128393.97	262321.88
297328.3	298296.84	456894.0	310303.53	414353.9	328630.44	310296.53	439639.1	230495.75	359656.3	339707.25	221740.89	344454.38	422688.78	415850.56	423336.9	465824.75	319227.72	129800.22	262230.0
296053.2	297292.44	456693.3	309528.53	411821.47	326905.25	310716.38	438746.44	231240.34	358720.12	339340.1	221260.69	343369.94	420019.16	412221.28	420509.72	463957.6	318994.22	130364.92	260839.27
297650.7	296345.25	454804.94	309403.72	414381.16	328468.72	310919.6	438423.7	227425.66	359676.9	344133.72	221445.98	342104.9	424883.25	415346.56	421850.22	466418.28	318523.28	127927.66	259485.14
298649.97	298200.1	456487.56	309961.03	412703.62	329067.9	311102.06	438175.47	232193.56	360362.03	344261.53	221897.92	343723.97	423744.88	412255.03	420361.1	462507.72	320784.25	131219.27	262673.2
296380.88	294512.03	453913.12	309200.4	411745.94	327745.03	310875.75	437690.62	227740.17	358521.94	343836.53	221630.17	340139.38	423701.28	412371.66	419067.88	462322.22	318596.6	129489.39	259382.83
