IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
300622.8	295701.0	467279.78	324847.94	403317.2	348381.22	309066.25	431800.44	310765.62	305053.97	356258.75	247170.48	294030.3	434322.0	393000.78	412549.38	447570.7	299835.3	130639.46	275660.72
299547.16	295866.66	467763.56	324927.47	402158.2	348132.88	309608.97	431544.34	311055.4	303571.75	353162.25	247245.88	296355.28	433317.9	392672.88	411842.88	446809.4	300942.2	129928.625	275817.2
298870.62	294840.66	466932.03	323941.78	402992.22	346753.03	309605.53	431773.28	310911.62	307108.1	353713.34	247569.61	299580.47	432421.72	392947.25	412676.25	447930.25	300501.0	130039.36	275023.88
299434.75	296200.66	467103.9	325041.22	403917.1	346528.22	309491.94	432197.5	309734.88	305741.03	354813.25	246733.44	300456.97	432309.8	392597.75	413285.78	448204.1	299456.66	130424.29	274602.62
298123.84	295943.44	467488.06	325052.12	403319.8	344316.53	308893.1	431688.62	309627.7	303645.44	355735.2	246450.8	299947.9	432582.2	392008.0	412488.62	447763.47	300177.28	129736.266	275712.1
296691.22	295089.7	467199.8	324151.62	403216.12	343376.4	309137.44	431056.16	310009.03	303738.12	356788.12	247521.16	299485.7	431829.5	391568.78	411060.72	447644.84	300719.34	129180.445	274699.2
295634.8	293251.47	466563.22	323408.84	402790.47	341824.56	307982.0	432057.3	308825.53	306634.12	356221.06	246495.05	300834.47	431060.4	390338.88	410767.4	446726.88	299380.22	128678.24	274387.4
294343.47	291752.62	466093.7	323474.28	404351.9	341773.9	306895.62	431682.38	306891.72	304643.3	356373.34	246220.81	298659.62	432498.28	389973.88	410165.7	446525.3	299270.66	127341.44	273612.7
294492.75	292431.1	466332.0	324544.16	406176.25	343901.8	306817.8	430297.62	307059.4	304041.97	354519.12	247492.1	294873.84	432669.2	390522.47	411276.94	447031.62	299488.25	126571.5	275914.94
295593.56	293262.0	465581.94	323945.12	406343.03	344809.1	308027.66	431267.0	309234.28	305862.03	353551.5	248050.44	296925.72	433169.97	391436.2	413189.2	448688.3	300485.53	127211.625	276881.94
296263.62	292526.53	465558.0	323425.12	404845.97	344609.28	307920.8	432742.47	310091.03	306818.97	352663.12	247176.5	296496.28	432517.12	390727.94	413056.4	448444.7	300082.25	127978.42	276257.88
295164.7	292247.66	465431.4	324211.75	403528.75	343881.8	307138.62	431931.8	308737.97	304032.72	353402.53	246975.84	292700.7	432456.06	389841.94	410806.75	446325.9	300322.0	126515.66	276018.25
294142.34	291534.97	465097.1	323982.03	402280.3	342915.97	307462.03	431026.22	307480.1	303381.6	354323.6	246368.58	293159.22	431742.38	389430.56	410003.3	445517.22	300294.25	124649.45	276123.34
293540.84	290607.0	464682.47	323206.25	401489.12	342241.62	308646.56	431180.1	306731.7	305515.4	355496.1	246276.1	296997.25	432907.2	390103.5	411457.97	447407.8	300307.72	125206.47	274548.34
293759.66	291138.78	464453.6	323522.75	400047.62	342448.1	309625.56	432252.34	306924.1	305556.9	354574.53	245512.6	299470.84	432155.0	389659.1	411263.38	446802.72	299437.72	127275.97	273422.84
294578.16	291061.88	464347.75	324019.94	401354.03	342277.5	309306.25	431871.7	305402.94	303313.94	355024.22	245262.62	299204.53	431653.47	389119.7	410507.56	445231.16	299583.5	127478.664	272322.5
294988.34	291929.5	464154.38	324436.9	402021.16	341385.7	308424.97	431850.47	306179.12	302348.3	354311.34	245962.88	298891.22	431589.66	389511.6	410695.5	445618.12	300474.66	125554.62	273162.03
295914.9	291828.4	464267.62	324045.94	402743.7	341933.2	308812.12	432745.03	306533.53	305028.53	353770.03	246004.23	300376.5	430719.94	390041.06	410825.6	446373.53	299944.34	125747.68	273917.97
295555.22	290583.03	463684.2	323717.44	402080.38	341367.25	307899.78	432483.5	305737.03	303922.25	353242.16	245396.2	298858.88	430649.75	388921.1	411141.4	445950.03	299509.84	125692.03	273001.97
295384.97	291193.7	464059.0	325072.28	402518.22	341124.12	307641.66	432076.7	305395.5	302632.56	354809.7	245707.73	299094.97	430971.53	389655.75	410455.56	445651.34	299890.88	125067.56	273423.47
294659.0	290616.1	463978.34	324027.3	402294.9	340576.25	308048.44	431582.9	305737.2	304078.0	354192.56	245643.27	298634.6	430745.72	389117.2	410847.7	446417.66	300682.88	125002.836	272686.2
294043.84	291046.88	463945.5	324658.16	402357.2	340823.34	307499.9	432469.62	305305.7	304414.47	353760.22	245435.81	298779.53	430313.0	389420.06	409943.84	445827.06	298480.5	125527.41	272023.25
293293.12	290103.34	464356.84	324489.94	401193.0	341678.78	306758.25	431110.9	303764.94	302072.3	353634.56	245316.06	296524.06	429783.3	388857.38	408638.44	444845.47	297439.12	125042.04	271417.97
293107.34	290313.4	465211.34	324464.0	402292.34	341621.53	308205.84	430452.38	305032.4	302287.0	352250.1	246243.11	293275.56	431112.28	390788.25	409602.03	446418.53	299550.4	125251.58	271757.38
295282.97	291268.72	465508.62	323776.53	404701.53	342371.0	308507.97	431857.38	306364.56	305373.5	351833.28	247089.8	297997.84	432636.5	391967.3	412248.53	449327.34	300762.2	126690.766	273057.72
297809.97	293160.2	466345.38	324836.3	406412.1	345106.62	308701.12	432753.06	307547.62	305041.44	351515.8	247084.14	297968.38	432610.66	391660.78	412936.4	448646.75	300737.1	128271.516	275525.8
