IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
274018.25	307656.6	461750.53	334690.03	402905.4	341136.0	313174.25	431676.25	254235.62	287521.28	338849.25	253183.66	340163.7	438505.2	405815.2	417962.28	459648.66	296192.3	115953.125	274584.94
273184.66	307547.5	462635.62	335228.0	402919.1	340848.22	314043.16	430850.78	252342.53	286455.06	336902.84	253186.66	342489.1	437012.78	404605.2	416943.84	458911.66	296822.12	113885.195	274799.8
273611.5	306124.25	462675.25	334713.97	402705.28	340972.44	312453.56	430486.53	253462.33	287595.4	335215.9	253755.6	344034.97	437344.28	405158.2	416923.12	458963.2	296315.84	115105.17	275409.03
272684.94	306476.56	462759.56	335428.1	400174.9	339100.78	313163.2	429960.22	251781.84	285666.8	334562.88	253722.03	338369.62	438438.7	404417.06	415576.88	459016.75	295753.72	113560.45	274048.03
272788.8	306954.22	462538.2	335385.16	400223.62	339036.2	313768.47	430757.03	253736.95	287767.88	336194.75	253536.84	339826.62	436632.1	404566.7	416195.25	458679.66	294548.7	114394.08	274846.6
272400.7	305955.94	462691.03	335705.28	401439.56	338839.97	313766.22	430513.88	249632.67	284609.78	333095.94	253555.48	341133.44	436163.9	405742.56	415981.12	460170.88	294149.94	113925.516	273118.94
273269.1	306801.44	464310.56	335402.78	401361.47	340047.56	314180.28	429335.94	255586.73	288991.38	336541.03	254267.25	337751.66	437443.88	407041.06	417296.84	460810.78	294741.66	116399.78	275244.0
272807.66	305834.97	465696.78	335107.88	402708.78	339606.2	315433.72	429530.78	252484.77	286575.7	335161.66	253535.06	341554.72	435464.44	408239.44	418392.34	462406.25	292681.66	115040.0	274532.7
274079.88	306465.88	467779.06	335351.88	403105.72	341481.62	314884.94	428695.22	256259.83	288947.72	332527.7	255459.55	340764.44	437559.12	410201.66	420885.0	463802.8	294505.03	116920.414	276545.62
274368.88	306238.66	468659.72	335195.12	403894.47	342404.44	316118.62	429162.8	253956.05	286900.25	335410.16	254066.42	339718.8	436052.75	409712.25	421607.0	462636.66	293514.47	115870.19	276270.12
276446.8	305237.12	469062.38	334729.5	404509.88	343910.44	316263.8	427302.03	257793.28	288150.97	332593.6	254747.89	339359.56	435780.28	410073.53	422253.62	462695.62	293260.88	117739.84	277866.47
276546.84	305457.7	468927.16	335011.66	404636.03	343763.75	317539.34	427751.97	256207.19	288287.88	335303.22	253763.83	338043.78	435657.47	409410.0	423031.0	461891.0	290970.75	117897.8	276297.12
276150.56	306596.2	469772.53	335203.53	406356.53	343903.97	317813.1	428198.44	257604.45	290095.72	335077.4	254866.56	344275.78	437109.8	409513.5	424684.5	462014.25	292791.8	120232.24	276376.88
275274.56	308236.16	469142.62	335502.9	405308.56	342258.25	314764.9	429098.28	256110.36	285737.3	336184.1	255955.62	340870.88	439438.62	407680.8	422200.28	460562.56	294365.3	119981.484	275424.78
273684.3	308292.72	466623.88	335118.7	403109.5	340069.72	314073.8	430989.1	258487.16	287713.53	334586.72	255446.8	341828.6	437141.72	405471.34	418756.03	456820.9	296107.5	117866.67	274625.16
272138.66	304380.44	464686.44	332676.03	403121.3	339201.7	312131.4	431807.5	252265.12	284626.44	341356.53	254246.38	338241.84	436801.7	407507.62	417056.97	459931.7	295440.72	115969.54	273884.53
270834.25	303428.94	465287.75	333603.72	402357.66	339719.12	314305.06	428817.4	257163.38	288845.4	334195.5	254000.6	342167.28	435573.25	408655.72	416427.3	460010.44	294760.12	113425.61	272775.1
272230.03	304125.06	464342.84	333725.44	400787.7	339902.44	315042.66	427460.9	250636.62	286005.9	336667.78	253588.42	338070.38	436086.88	407856.94	415587.2	459707.06	290863.47	113227.46	273829.8
273485.34	303780.1	466327.16	333729.34	403993.25	342381.75	315898.0	427383.03	255654.61	289271.4	333642.25	255251.81	343814.8	436357.4	409326.3	419325.38	464446.78	293021.6	116118.95	274943.12
273200.56	304637.7	466081.66	333428.22	404194.4	343042.75	315055.6	429445.38	251603.05	286286.03	338647.88	254400.44	342317.75	437685.2	409581.84	420861.0	467189.8	292463.44	115786.36	275335.47
274988.06	303893.75	468140.06	333557.78	403153.2	342466.56	314564.2	428306.62	258389.75	289663.25	336473.12	254523.97	340435.66	436706.5	408705.34	419230.0	464281.7	292853.72	119199.25	276820.56
273306.1	304813.5	466997.8	334233.28	403686.97	341269.7	315313.16	429059.7	255585.6	288784.34	336581.56	254179.42	340730.06	436260.06	408580.38	418740.8	463305.0	292972.9	117045.75	275223.2
274840.97	307616.97	466971.5	334585.84	404855.22	342231.0	314069.75	429761.0	254178.56	287359.3	335103.06	255256.08	343647.22	438550.94	410409.56	419992.9	463360.9	294620.53	118382.09	276422.78
275897.0	308574.7	467301.28	334653.3	405719.8	343305.16	315413.06	430331.22	257239.4	288523.66	338494.03	254443.4	340412.56	439328.56	408847.22	419432.03	460691.94	297521.75	118532.06	276349.0
275724.4	307966.4	463744.78	334236.7	403847.88	341717.34	313856.44	430492.16	255149.4	286465.16	336435.9	254042.89	341647.75	437353.75	407454.34	417638.78	456781.03	295459.1	117766.89	275405.2
275440.44	307582.25	461502.28	333570.5	402110.4	340892.9	312926.75	429658.8	255488.97	287110.6	334842.94	254300.88	342206.0	437972.62	406027.22	416172.84	455279.97	295838.53	116737.84	275489.16
274939.6	308476.8	460451.25	334160.9	401826.8	340746.5	313763.2	430291.03	252627.69	285883.16	336690.28	254716.95	336390.03	439308.1	404857.7	415499.94	455006.12	296330.2	116047.77	275033.0
275876.53	308630.06	460184.84	333947.3	403724.56	341085.22	312926.34	431600.0	253553.64	288536.6	338285.8	254251.45	339103.84	437716.22	407054.22	417481.25	455115.0	295158.66	116930.484	276738.7
274541.94	307861.7	460017.0	334441.28	402433.62	339446.06	313469.88	430165.28	252493.45	285069.22	336841.97	254246.02	342646.53	436773.5	404875.78	415886.28	454191.03	296119.8	114603.35	275408.47
273357.78	306720.3	459466.44	333478.75	400785.34	338474.56	311479.62	430519.6	253312.17	286383.06	334611.22	254322.86	341970.25	436683.38	403798.47	414833.72	454582.25	296721.25	114927.02	274285.9
272066.47	306379.62	458270.62	334356.03	400573.06	338952.28	311570.6	430795.4	250280.97	284907.06	337371.06	253595.72	337307.97	437289.8	402955.5	413421.4	454726.8	295203.97	112953.19	272734.44
273012.5	306492.75	459598.5	335419.8	401628.44	340790.72	312769.28	430465.94	251018.03	286045.9	336030.56	253267.97	342743.2	436247.28	403143.7	414802.2	456069.8	296390.44	113972.39	273329.6
273451.56	305793.12	459578.75	334690.88	402194.9	341813.0	311654.97	430899.12	250778.17	286009.66	333146.22	253414.17	342317.03	437887.2	404574.28	415038.16	456886.2	296146.5	114698.09	274254.47
273881.38	305863.16	460445.22	335531.8	401339.94	341783.06	313117.16	430123.3	251237.95	284624.12	334281.38	253099.38	336116.94	438614.6	402705.34	415092.4	456436.62	297576.06	114791.516	274680.12
274514.66	306129.0	460532.47	334752.28	401692.62	341719.56	313008.75	431200.7	252974.4	287806.16	336429.97	252814.83	340888.88	437264.75	403978.12	416840.34	457498.6	295891.4	115603.805	274556.0
272359.16	304040.47	460709.38	334743.06	400673.88	340520.03	312885.1	430710.03	250772.11	284827.34	334040.78	253003.7	343237.1	436271.3	403911.06	415773.12	457386.22	296597.22	113895.664	272411.72
272615.34	304325.47	462817.12	334517.88	399031.22	340062.94	314205.5	430570.97	254763.34	288163.28	337189.7	253349.86	340257.97	437512.7	404515.88	416676.56	459774.25	297585.9	114243.11	272514.28
270427.53	303029.9	463167.75	334579.9	397686.28	337685.38	313653.7	429722.03	250443.0	284912.62	334670.0	252101.58	341304.28	435170.44	405312.34	414802.56	460131.56	294256.94	112757.766	270321.56
271414.34	305089.72	465808.4	334785.28	400140.06	338344.28	315181.3	429472.34	253038.72	286777.97	333052.97	254113.12	343256.22	436678.28	407541.44	417721.0	464466.38	295972.75	113279.39	271416.22
271563.28	306717.34	466264.0	334786.72	401109.66	339255.6	314154.56	429962.2	250012.75	284809.06	338598.25	254441.08	337837.12	438652.06	407340.7	418974.72	465318.38	294743.88	113332.75	273367.5
273236.0	306250.5	468527.47	334391.2	402353.38	340604.75	315960.7	429118.25	257747.97	289859.78	333442.9	254601.53	342118.16	435712.3	409989.28	419367.06	464611.94	294078.1	115748.57	274532.28
273580.84	304625.53	468580.8	334132.88	402511.47	340183.66	317360.28	428618.88	253556.88	286999.84	335217.47	253374.89	340311.0	435378.78	408661.34	418062.1	464802.3	292383.4	114951.38	273778.75
274782.6	305032.3	469071.03	334211.84	404009.8	341254.25	316970.22	427930.97	256053.78	289558.72	331647.8	254951.98	343933.6	435838.9	410888.97	421277.8	467329.66	292194.62	117571.5	275457.22
275295.47	307016.56	469821.4	336039.47	404996.22	342058.34	317458.4	428084.84	254178.34	287518.12	333673.88	255666.66	336274.1	438446.5	410473.9	422524.1	466677.6	292753.1	117154.44	276100.6
276096.94	308905.16	472325.62	337570.06	407750.7	345145.72	318290.25	429442.75	261638.88	293041.2	336092.72	255939.19	341817.78	437666.22	410547.38	427177.25	465575.66	295012.34	119094.0	278142.62
274421.2	305777.03	471438.3	335979.06	405992.2	342346.44	316256.8	428732.62	255741.86	288289.47	332738.62	254875.67	341430.88	437983.8	409095.53	422512.22	463566.88	293571.22	118935.37	276380.38
274576.9	307452.97	469449.4	336314.3	404916.0	342622.47	315109.7	429561.75	258065.36	289482.38	336830.66	255245.14	338801.6	438668.34	408323.53	420851.03	460427.3	294548.1	119088.89	276449.47
273718.3	308049.03	466076.44	335979.53	404242.7	341031.7	313589.25	430863.75	255694.88	287066.56	336215.9	254338.38	342461.16	437882.97	407257.12	418788.53	457456.12	294223.6	116971.914	275392.66
273033.7	307789.53	463313.03	335033.25	403212.3	340019.56	312509.12	430385.84	255507.77	287620.2	335756.28	254616.67	341777.6	437757.72	405320.7	415614.12	454813.44	294977.7	115543.86	275846.47
271601.56	306526.1	459201.9	334640.62	402693.75	338492.1	312381.88	430654.97	251699.61	286054.44	336882.7	253645.0	339783.8	437292.22	403455.2	414046.97	453433.97	294337.16	112311.47	274661.0
272035.12	306397.9	457778.53	334629.16	402250.44	339134.5	311862.03	429845.88	251499.97	286317.28	335390.47	254597.97	343717.62	436823.53	404363.8	413262.16	452714.06	294988.38	112618.92	276029.7
271247.47	305782.28	457412.88	334384.1	401336.94	338494.44	312360.44	430294.4	248854.5	284499.88	336879.8	254307.9	337459.1	437746.12	403057.84	412295.34	452725.72	295871.72	110391.016	274980.7
271490.22	305377.47	459041.47	334206.25	401016.22	338890.56	312500.72	430088.3	252788.28	287211.66	335351.75	254215.88	341625.3	436087.9	403161.9	413763.5	454016.3	295555.34	112303.516	275481.6
270498.72	304773.03	459128.75	333902.28	399644.66	338046.25	312395.97	430823.12	246672.9	283199.6	338614.3	253121.23	339494.06	436706.44	403136.6	413852.6	457430.6	294721.7	110270.75	273813.5
271749.06	305362.34	462538.66	334595.72	399839.3	339674.03	313975.2	428476.62	255717.7	289165.6	333155.97	254354.44	342369.0	436674.9	406041.1	414928.0	458204.12	294666.38	112768.375	274709.12
271897.28	305491.88	464760.8	334437.78	400471.66	339673.47	315006.1	427801.38	250119.86	285984.16	337079.3	254022.28	335325.25	438255.84	407672.6	415175.47	461684.88	293829.53	111301.11	273607.0
274385.44	307599.88	467843.47	335635.16	403772.88	341736.75	315951.8	429580.8	256335.62	291145.34	336452.3	254591.78	343803.12	438264.12	410156.25	422278.72	467006.66	295312.28	114913.33	275367.97
275189.22	307522.75	469577.97	336387.6	404390.56	342564.6	315994.66	429617.38	253338.17	286042.38	340678.25	254614.72	338474.72	439527.94	409577.72	421905.34	468473.6	296274.53	115188.36	275879.72
275999.94	307421.88	470339.1	335498.28	405043.06	344133.78	316261.06	429211.62	261357.14	292764.62	333581.88	255495.92	343013.84	436562.47	409274.3	423666.78	467361.66	293613.34	121019.19	277281.03
273834.7	307192.6	468999.2	335024.88	404146.3	343508.6	317132.47	428014.38	254411.42	286030.0	336557.88	254129.2	340570.53	436489.75	408579.75	419923.62	466520.44	292928.66	117971.01	276064.22
277686.3	306727.2	470272.66	333840.5	405570.0	344417.56	314398.9	431143.22	258014.31	289934.12	336508.12	255048.45	338716.53	436639.22	410013.0	423410.78	467345.1	291613.53	124240.086	279017.16
274142.7	305784.44	469090.44	335724.28	405100.06	342299.8	316602.12	427466.28	256618.14	288377.3	334638.25	254518.86	340719.5	435744.62	409400.44	421178.28	466882.5	293179.6	118557.58	275557.12
275810.53	305918.38	466996.25	334160.06	404151.12	342475.25	313975.28	429162.56	252314.42	287905.97	337938.2	254779.89	337753.2	436877.12	409634.62	421864.88	467365.12	290421.84	120495.72	276782.97
274683.5	306321.0	467846.06	335742.3	405028.78	341832.53	315813.38	427323.44	255813.19	289488.16	335344.1	254723.38	342908.97	437159.5	409115.38	423908.44	465493.6	293734.97	118328.58	275790.16
274848.4	307118.4	469917.28	336066.16	404678.3	342056.44	314360.94	428545.5	255739.36	287368.34	335762.9	255542.14	341360.2	439999.03	408393.78	425236.0	463333.72	295081.56	119167.76	275942.28
274566.9	308874.88	468726.66	336021.03	403894.66	340870.75	314853.38	431062.03	258651.86	287657.84	336687.88	254458.03	339616.12	439275.62	406953.62	423207.2	457878.25	296471.94	118849.53	274792.53
273455.75	308397.78	463498.1	335199.94	402206.5	340680.3	312908.66	431432.75	255669.83	285851.78	335464.4	254326.42	343392.84	438188.72	406007.38	418985.7	454099.47	296277.47	116758.01	273439.1
273158.78	307733.22	461541.47	335152.12	401774.53	340838.44	313712.78	431127.03	254394.25	286204.53	332832.47	254271.97	343224.34	438207.56	403662.78	415553.22	452893.66	297350.66	115242.44	274203.03
273413.28	308434.06	458609.53	334931.16	401474.1	340500.6	312793.28	431104.44	252119.7	285912.84	336036.3	254166.22	338414.12	439219.6	402460.03	413350.66	451797.75	297083.7	114107.375	274825.1
273709.03	308002.62	457878.72	334791.12	401314.66	341520.16	312645.3	431526.12	252073.75	287130.06	337180.97	253620.66	339618.47	437913.38	404242.12	413957.72	451100.44	295935.4	114156.0	275781.44
272371.94	306875.16	458375.8	334917.6	400456.0	340187.34	312924.44	430790.03	250977.44	284698.4	333541.2	253644.67	342884.06	437207.53	404434.5	411477.7	449844.4	296347.1	112113.22	274806.8
271858.8	306531.06	457969.38	333896.4	398265.56	339322.5	313459.2	430428.16	252494.19	287454.5	336254.12	254249.84	339922.94	437286.7	403704.88	411375.22	450378.78	297086.88	111319.375	273905.06
269938.06	304897.56	457287.62	333726.28	398113.88	337563.06	312674.53	430978.97	246331.11	282759.28	333774.12	253127.27	341606.22	435783.06	403818.25	409502.6	454457.44	294836.3	109382.266	270790.3
273647.28	305461.38	461453.34	332520.16	399096.72	340199.06	314017.62	430732.47	254597.94	291678.22	332964.22	253125.66	344414.34	434527.66	405072.38	414162.06	455239.25	292788.22	116985.2	274654.06
271139.38	304322.34	463018.62	334683.84	400999.94	339126.3	316170.97	428527.12	249004.69	283700.3	333707.38	253254.77	335753.3	437141.6	406684.38	411016.44	458202.22	295343.78	110922.44	271851.66
