IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
306908.6	327195.16	465948.72	341312.25	384219.94	361172.16	310575.38	425674.4	298077.28	308937.12	353135.38	250920.72	279087.25	428586.72	413076.84	413730.62	426215.88	298634.84	113577.94	301714.6
308748.66	328810.94	467556.9	341641.44	386290.03	361925.38	311316.7	426196.0	301484.78	309677.97	353554.16	251246.52	279718.03	428436.66	413887.56	413921.2	426871.06	299069.16	116580.39	302642.4
308878.94	327408.84	465729.7	341991.06	384448.56	361031.47	310499.38	427006.53	300566.78	307891.47	350888.03	251109.25	278063.9	425904.5	412214.97	411624.97	424723.97	298414.4	118058.28	300894.6
307322.16	325987.97	465089.0	342118.53	382907.06	359004.34	311006.06	426691.0	301063.5	307439.0	348977.4	251051.66	277692.4	424644.94	412795.53	410594.12	424181.28	298702.84	115819.734	299449.12
304889.5	324703.2	463724.6	340920.88	381181.3	356502.0	311252.0	426465.78	299038.4	306804.75	346625.38	250451.92	272824.25	424929.03	413125.88	409941.03	423046.97	296459.2	113392.79	295934.16
304315.38	324737.25	464220.72	340822.03	381866.88	357039.94	310503.38	424974.25	299527.53	308586.44	348980.53	249884.31	274228.5	425845.3	411069.94	411265.84	424136.9	296606.25	113415.92	295467.75
301982.22	324269.88	463349.2	340967.06	381519.4	356720.5	309912.34	425494.7	296132.2	306197.94	348890.44	249531.2	271806.03	425146.1	411010.2	410169.62	423556.4	294981.53	111159.7	295224.7
304633.5	325026.78	462578.0	341443.53	381617.78	356699.66	308565.5	425411.7	297070.22	307044.06	349597.84	249785.95	273533.8	424264.44	409951.0	408855.44	423281.38	295947.75	112950.82	295473.66
304133.88	322816.06	461240.28	341544.22	379996.34	354540.72	309237.56	426941.7	295265.88	305154.97	347263.84	247940.81	273415.7	423409.06	408678.44	408388.6	421107.97	295855.53	114475.336	293232.0
305816.3	322997.78	462593.5	341734.94	382138.06	356652.56	309401.06	426777.4	295382.25	307818.28	349568.44	250317.27	274585.44	425624.66	411871.3	409868.97	423879.53	297090.38	113607.87	294889.2
306346.66	322702.84	463000.53	341040.28	382242.97	355628.22	309126.9	425694.62	296848.75	305281.47	349460.84	249117.86	269948.75	424219.88	411245.5	407963.9	421679.9	296088.62	113951.59	295008.47
303775.28	323275.53	460837.4	340678.62	379957.1	354406.94	309453.53	425590.6	295755.47	305455.16	347728.66	248637.97	272716.06	423938.22	409818.38	407125.12	420127.88	295128.72	111470.99	295152.0
302769.47	322617.7	460847.3	340388.66	378823.88	355077.94	310688.2	425365.97	295561.6	305023.44	347557.75	247940.9	274093.8	423160.8	409915.7	406387.3	419758.03	295205.66	110484.13	294534.94
303067.16	322664.25	460333.22	340323.66	379087.44	356932.8	310432.94	424853.22	294145.06	307184.2	346635.72	248751.56	276836.53	423893.06	410246.62	407269.5	420303.47	294556.6	111095.64	294355.7
303153.97	323278.56	462195.0	340451.3	381077.0	358154.7	310441.5	424871.8	293944.72	306977.97	347188.38	248919.8	276237.28	425253.38	410782.8	410672.88	422800.66	295980.97	110340.71	296202.25
306556.03	327551.2	465741.53	341271.7	384163.6	360249.56	311038.3	426360.44	296636.16	309330.16	350404.06	250362.06	278702.28	428074.2	414627.66	414218.6	426669.72	298891.28	113153.7	299437.2
308648.88	327437.06	467105.6	341734.56	386114.78	359249.75	311200.75	426784.34	300523.5	308048.22	349224.1	249622.27	277872.78	426228.16	412501.84	413148.8	426366.4	297822.6	115316.44	298996.56
309370.8	328292.22	466321.78	342764.34	383289.22	360387.6	310308.44	426640.22	301811.22	307141.84	348234.8	251142.94	277281.28	425284.16	413343.38	411419.66	424407.34	298494.5	115692.484	301050.47
306945.06	325435.94	464891.66	341035.1	382512.38	358967.8	309987.84	425966.06	301358.66	306801.5	346745.94	250018.86	273864.66	425613.44	411904.88	410758.5	424878.38	298045.3	114896.02	297987.7
305567.9	325053.28	464470.72	340960.2	381292.12	358671.97	309865.94	425289.62	300061.34	307193.84	349155.2	250011.03	272051.5	425510.03	411611.47	411204.97	424272.94	296502.16	113132.31	298453.88
305450.1	325519.97	465119.3	341070.03	381949.9	358803.97	310014.88	424385.75	299260.88	308662.5	348840.12	249977.05	275923.0	425220.72	410679.94	411079.4	424188.22	295913.22	113686.73	298402.03
304380.22	324782.47	464736.62	340731.12	382286.7	357034.28	311234.7	425081.34	297452.22	308211.22	349327.12	249405.48	277666.34	425388.47	411421.5	411607.75	423723.28	295696.6	112672.66	297272.12
305460.03	326144.12	464869.47	342010.5	383331.34	358764.72	310454.6	425785.3	298638.72	307751.44	348803.75	250939.0	277830.2	425527.4	412957.25	410088.44	424723.25	296662.06	113749.484	297837.1
304462.75	325062.56	464427.34	341486.94	383551.7	357860.25	310520.28	425843.88	297431.12	306834.94	346459.78	250651.56	274465.88	424990.7	411625.78	409753.94	424061.47	296900.94	112268.08	297015.8
303859.78	326312.66	464510.3	342398.1	382487.94	358419.06	309605.75	425825.2	297586.34	307737.9	350434.62	251398.33	272910.9	426561.47	413564.6	410228.1	424514.53	297935.78	111861.67	298956.47
302632.8	325657.6	465971.1	340791.4	382133.16	358776.7	310227.8	424982.88	298440.72	308644.34	348674.2	250886.66	273462.88	426437.56	413788.44	411025.2	423558.44	297044.0	112591.81	299181.3
303854.0	327213.28	467916.06	342045.84	383195.25	360066.72	311030.38	426619.06	299734.0	307958.66	350849.97	250522.86	272527.47	427016.22	416164.75	412022.66	425223.1	298182.88	112837.484	299408.53
304132.5	325839.16	464386.62	341063.34	381408.44	357959.75	311810.25	426789.5	298894.25	308319.78	351014.25	250751.16	272559.2	426370.3	415374.34	411432.3	424306.5	298286.56	112996.91	296774.56
304564.47	324090.1	464217.72	340921.5	381218.6	356585.9	312247.2	426252.16	298643.22	306625.66	350421.44	249537.86	274550.78	426129.8	412278.97	410789.53	423497.12	297199.62	114513.61	294132.12
305083.34	326118.66	462544.06	341254.22	380577.97	356738.38	311257.53	426203.1	296530.3	306803.1	350762.22	250515.34	275682.5	425586.12	411985.56	409475.44	422302.7	296814.62	112689.62	294160.06
306734.6	326768.94	463595.3	341160.6	382699.12	357377.6	310842.8	425225.0	296973.97	307589.34	350405.03	249949.48	277331.34	426609.72	412923.7	411402.03	424327.94	296576.8	112129.87	294535.16
307101.53	326737.34	463307.6	341748.0	383416.84	358917.5	310062.44	426053.94	297123.53	308052.28	349900.47	250742.11	277840.25	425721.7	412274.22	411573.72	424928.4	296901.2	112744.055	296465.34
306743.88	326503.62	464218.62	342581.1	383688.34	360475.8	309226.12	426287.8	298389.16	308377.94	348034.3	250990.75	277138.47	425192.75	412379.3	411357.44	424982.4	298187.3	114725.61	298414.25
303704.06	325120.72	465292.62	341956.06	384348.8	359137.84	310419.72	427010.94	298710.1	306863.66	347032.38	250467.53	274352.0	424735.3	411557.8	411415.12	425531.0	298491.2	114144.96	298448.78
303379.9	324639.16	465260.12	342428.53	383598.66	358220.72	308959.38	426224.8	298125.78	308704.8	349585.44	251452.45	273458.9	426179.44	412724.44	411629.06	425015.12	298155.9	113097.83	299194.9
302362.03	323366.47	465901.0	342012.84	382963.6	356210.3	309416.47	425493.34	297024.16	307405.38	350537.62	250694.64	271293.8	425673.7	411502.4	412671.38	425333.62	298111.84	111558.375	298366.56
303649.5	324939.78	465845.5	342456.78	381864.1	355877.72	309698.53	425021.25	297550.28	308326.16	350538.66	250946.27	274744.78	425866.94	412455.47	411016.28	423935.94	297742.7	111496.15	299745.03
303165.84	323311.4	465655.25	342130.78	383619.4	355293.9	311139.12	425121.1	297189.6	307770.3	351183.25	249796.73	276889.12	425599.44	412329.25	412087.38	424179.56	297443.0	111684.69	298291.88
303942.88	324643.06	465127.44	342652.94	383751.5	356322.78	309785.53	425512.1	298057.9	308434.3	349781.38	250759.56	277696.2	425813.7	412970.12	411173.25	423691.53	296994.3	112641.17	298882.03
305036.8	326020.53	466045.88	341891.94	384349.94	357239.3	311967.88	426390.44	297065.97	307212.38	350059.66	250373.42	277268.28	425746.25	413166.1	412565.7	425623.66	296810.16	111939.59	296390.56
308165.3	328915.22	465589.16	341689.06	383449.94	360009.8	310742.94	427082.62	298244.16	308930.25	350771.0	251346.34	277388.62	426168.2	414371.5	412263.2	425706.6	297541.12	113585.266	297657.97
310485.47	330172.88	466985.44	342416.66	384329.03	362464.22	312517.7	427337.84	300619.88	309578.6	352671.16	250888.92	279688.47	428050.38	415650.25	413446.38	426744.5	300829.78	115730.78	299881.72
308281.1	328396.78	464275.22	342270.66	383038.9	360679.84	310408.34	427205.56	300826.9	307384.44	350566.12	250315.44	276999.44	426012.66	412640.12	411205.44	424510.38	297809.2	114649.164	299408.6
306907.22	327175.78	462868.6	341549.84	383506.62	359691.5	309604.6	426718.8	299272.25	308382.44	349823.03	250295.0	277261.34	425007.25	411343.6	409320.78	423162.0	296336.6	114568.31	299007.94
305981.7	325040.72	462137.9	340944.94	383431.1	358608.53	310239.8	425386.62	296799.9	306874.06	348919.8	249612.58	276757.78	424319.94	409771.16	409714.1	422760.56	294806.72	112410.43	297615.16
307723.53	327068.03	463430.78	341163.47	383111.1	360513.2	310640.03	425194.34	297593.9	308906.53	348840.6	250721.27	278672.34	426162.97	412273.22	411435.75	424673.7	296128.6	114304.92	297833.47
308102.75	327133.72	464547.62	341355.62	383845.75	360349.03	311054.3	426017.66	298043.34	306590.28	347661.06	249484.33	277120.66	425060.66	412580.6	412280.16	424062.06	296658.22	114840.3	297327.78
307493.06	326936.78	464081.0	341374.4	381926.34	359189.16	311241.97	425711.84	300300.75	307667.2	346919.5	250411.89	277480.12	426036.0	413791.28	412176.25	423831.22	298377.7	116555.33	297482.4
305584.8	324190.12	464529.8	340882.12	380454.25	357300.62	312285.66	426200.16	299200.47	306333.2	346585.84	250116.36	272304.72	426305.5	413128.28	411222.62	424427.2	297692.5	115561.45	295050.1
306574.88	324130.62	464693.28	341245.47	381759.9	358296.78	311951.03	425956.53	299091.53	307946.53	349283.25	249851.81	271625.5	426829.25	412879.1	411402.5	424518.53	297065.78	115488.266	295412.03
306658.9	324642.0	464436.72	341908.03	384211.62	357938.78	310155.34	425753.56	297403.9	307868.38	350843.66	249782.39	273933.4	425999.06	411014.84	410899.22	424692.0	296426.72	115377.03	296793.8
306982.06	325644.12	464606.75	342126.3	386453.56	359408.0	309831.75	426368.97	298235.38	309019.1	351308.12	250356.89	277329.1	426742.62	411060.66	411038.88	425315.6	296969.2	116511.03	299057.22
306122.84	323894.28	463770.88	341630.7	385549.44	358890.03	309341.88	425512.8	297913.53	307513.97	348872.94	249806.02	276384.62	424527.72	409575.4	409527.47	423708.3	296203.66	115869.66	298634.72
305454.97	324722.25	462533.12	342025.97	383695.62	358346.2	308034.94	425461.38	297604.3	307788.2	347744.47	250245.33	277092.75	425116.88	411402.94	409273.16	422948.7	296580.2	113886.2	299672.9
305075.03	322945.97	462969.22	341240.94	383304.88	357857.56	309155.8	425229.03	296685.88	306680.5	349505.38	250287.62	271307.88	425723.53	411342.22	410085.16	424422.84	296838.78	113613.78	298782.62
306310.28	324213.84	463727.94	341844.75	382517.62	358796.0	309706.66	425385.03	297174.44	308698.7	350490.8	250563.03	275479.9	426101.28	412038.34	410152.38	424109.6	297594.6	114988.08	300031.16
305362.66	323325.12	464859.28	341543.0	383458.4	357580.62	310859.06	426052.62	296538.44	307754.2	351181.25	249687.39	276032.25	425307.72	412390.2	411122.88	424629.2	297505.72	114522.85	298266.84
306043.47	325452.88	465226.84	342957.16	385606.53	357755.44	309761.28	425769.56	298249.4	309118.78	351985.25	250881.9	278210.2	426430.25	413643.22	411201.4	425488.78	297912.34	115600.73	299261.53
305640.44	325428.5	464928.53	341627.22	386378.22	357275.62	309784.28	426316.78	298804.84	307424.44	349866.84	250404.83	276793.47	425611.44	412772.47	411661.1	426764.0	298321.7	114378.4	297509.84
305997.8	324844.97	464160.78	342187.28	383862.7	357482.4	308790.94	426149.12	299572.03	307753.12	348789.03	250854.47	274110.56	425844.06	412267.94	410788.66	424926.53	297571.7	113898.016	299346.4
303459.8	323668.4	463492.94	340914.2	381020.75	355015.5	309910.38	425818.03	296926.22	306653.78	350260.97	250237.94	271415.12	425763.78	412125.2	410864.1	423670.75	296647.03	111615.59	297396.06
303854.53	324530.25	463645.1	340782.56	380420.7	357226.8	310824.75	424958.22	297018.72	308335.75	350711.72	249887.62	275726.1	425226.12	412086.12	409890.97	423278.8	295742.25	114060.16	296894.78
304565.03	323419.0	465149.38	340239.8	381937.1	358726.0	312646.7	425125.44	296688.47	307486.06	350403.1	249157.66	276179.16	425373.94	412102.75	411835.66	424356.2	296191.78	115264.42	294789.78
305970.5	327095.94	465957.84	341019.66	381369.16	359836.25	311978.1	426401.72	298828.7	308848.75	350372.78	250493.45	277672.5	426248.44	414374.56	411670.7	424291.44	297937.12	116300.05	296838.78
305588.06	327126.2	465863.0	341590.28	381139.8	358114.62	311276.94	427242.4	299423.75	306650.38	348514.9	249934.3	276553.34	424041.03	412026.03	410602.75	422771.94	297385.3	114161.61	295836.0
305531.5	325348.56	464965.12	341723.47	379752.97	357727.6	310157.56	426706.5	299933.44	307787.3	346224.22	250163.02	277878.38	423286.03	412581.5	409892.28	422267.47	297334.28	113391.58	296000.5
305831.75	324821.28	465271.5	341727.8	380800.72	358501.53	310419.47	426310.0	297586.72	306726.44	347188.25	249961.45	275229.9	423646.72	412737.97	410878.22	423172.2	295910.25	112579.71	295758.78
307699.28	326067.62	464465.03	341184.2	382992.28	359905.62	309814.12	425620.22	298741.94	308012.5	347245.2	251295.83	275065.62	425447.7	412653.12	410824.72	423925.44	296866.5	113854.94	298212.22
306220.22	326542.03	466106.28	341132.66	383351.3	359284.38	311273.7	425322.44	299180.6	307242.34	349005.12	250776.12	271676.44	425691.4	412816.94	411691.25	423950.4	295939.94	114124.266	299965.2
304279.66	326799.3	465945.12	341156.5	382083.34	358202.12	311747.3	425575.8	300494.7	308620.1	351592.0	250782.38	273436.3	427589.06	414018.62	411138.22	424561.34	297697.88	114001.16	298208.5
304780.72	327285.16	464273.3	340704.12	381519.97	358234.44	311912.38	426100.06	299017.12	306113.16	352979.38	250711.03	273122.9	427137.8	412864.0	411135.8	424146.53	296889.88	113531.87	295621.97
307296.53	326779.94	462400.94	340499.97	382213.22	359637.2	311250.38	426080.78	299800.6	309696.44	349634.78	250449.67	278069.4	427227.22	413091.47	412249.6	424889.88	297575.2	113679.64	298059.75
