IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
282871.03	340202.75	465014.4	342607.44	387069.16	356045.0	304740.5	415926.6	314782.28	310902.78	318569.44	270689.56	298330.03	410989.9	388878.22	404193.5	439891.47	279393.88	132485.8	333239.88
283343.2	340644.06	465067.6	342372.38	387733.44	356167.28	304852.06	416080.75	316651.38	310242.3	317629.0	270350.56	299023.25	409458.62	389090.62	403690.6	439166.34	279374.16	133180.38	333855.12
282581.75	340413.53	463887.47	342511.22	387059.75	355862.72	305173.5	416687.4	315781.3	311526.97	318195.12	270460.9	299704.8	410509.25	388522.6	403834.06	439330.53	279745.78	132346.08	333622.28
283487.9	340652.16	465556.47	342648.56	388478.4	356488.97	305144.88	416683.25	315750.44	310215.72	316738.8	270736.5	298626.72	410756.94	390042.84	405480.8	440459.72	280064.2	132717.33	335209.94
284175.0	341792.6	466001.4	342884.5	388142.8	357383.62	306122.44	416593.72	317574.28	310694.3	318461.0	271225.28	299409.2	410810.44	390059.8	406778.06	441419.7	280220.56	133489.23	336279.9
283682.16	340863.03	467416.47	342852.06	387490.2	356631.62	305874.7	416589.4	317541.3	310956.53	319817.03	270360.47	298625.53	411082.4	390161.22	406985.5	442827.2	280299.0	134087.44	334985.12
283696.0	340094.06	467500.8	341899.28	387041.72	356262.56	306741.16	416422.25	318184.38	309501.62	316657.2	269588.97	298563.5	409802.9	390308.2	407184.1	443900.38	279067.25	134332.0	335733.3
283899.84	341732.7	466915.6	342667.25	386054.28	356937.7	306448.94	416054.0	317885.62	312020.9	318719.78	270189.22	299275.66	410667.4	390925.34	407952.1	445078.22	278164.34	134219.92	334506.1
284438.1	341053.97	468000.4	342582.53	387752.88	356679.03	306697.12	416177.47	318001.03	310069.6	316407.5	269527.56	299760.75	409964.78	391237.34	408703.1	445097.9	277796.4	134672.97	335519.12
285030.84	342367.38	466793.1	343110.0	387305.4	357672.16	306026.9	416052.2	318531.7	311641.16	318718.0	270183.38	299703.66	410230.06	390866.3	408463.03	443958.2	277632.38	134931.38	334994.5
284039.47	341270.16	466795.12	342619.28	387136.88	356934.84	305100.94	415660.62	318058.16	310830.03	316171.0	270190.56	299466.3	410556.3	390503.72	407153.94	442023.25	278053.47	134784.56	334387.47
