IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
302645.78	323513.1	416420.3	357728.9	386690.22	346977.16	296478.5	455182.25	255503.2	262796.16	337634.38	254867.02	241821.1	432993.3	399214.72	400328.12	451322.03	296141.1	109824.2	280095.25
302476.72	323246.1	416170.94	357698.22	386443.3	346931.9	296720.03	454126.56	255855.34	262196.16	338395.1	254373.28	237782.22	433028.62	397670.1	400518.88	450267.72	295154.06	110484.34	279983.44
302345.28	322643.25	416283.56	357445.22	387784.78	347201.94	296687.34	453602.16	256077.03	261968.52	338468.4	253316.67	241449.52	432356.22	398800.25	399891.16	450017.25	294027.7	111024.96	278865.72
301893.03	322698.47	416432.12	356920.28	385982.78	346461.06	297125.53	453878.4	255618.31	262163.9	338059.28	253803.69	237866.72	433352.03	399111.5	400572.03	449979.84	294437.9	110939.484	278772.6
300847.44	322530.84	416093.34	356711.44	387542.06	345828.62	296502.94	453815.0	255512.94	261904.48	338012.44	252947.44	240668.33	432428.12	398350.3	400207.38	449731.66	292935.3	110301.41	278643.56
301422.03	322222.28	416134.2	356469.66	385615.22	345799.47	297155.7	453146.97	254976.66	262624.66	336477.38	254302.16	239129.38	433783.06	398830.88	400045.6	449956.22	295157.3	110196.83	277867.38
301805.72	322188.72	416390.47	356788.84	385629.97	345922.25	297680.06	453867.06	254765.86	262444.25	338122.56	253453.62	240484.78	432958.94	398855.66	401215.88	450381.72	293765.88	110557.61	276703.7
302686.3	322107.3	417857.44	357128.12	386478.4	346792.06	297342.4	453327.3	255684.19	261994.02	337798.25	254246.55	242116.27	433901.72	400678.84	401205.94	450961.0	295530.62	110217.65	277637.84
303614.06	323480.28	418212.12	357527.16	388473.03	347383.78	297251.06	453868.4	256444.06	264021.7	337551.8	255197.81	240338.86	435060.9	402279.94	403633.56	453443.53	296461.72	110797.81	278148.38
302431.12	323013.28	419273.38	356459.0	389049.6	346642.0	297269.2	454288.22	257416.17	263092.94	339231.06	254249.86	240049.38	433437.97	400165.72	402256.34	451571.03	295099.47	111233.766	276899.22
303344.8	322332.2	418455.12	357253.66	388444.34	347090.22	296842.06	453672.88	256274.11	262898.62	337700.0	256948.12	243920.14	433713.7	400975.62	401619.16	451785.62	295778.56	110376.22	277600.78
305257.8	323903.12	418391.75	357464.12	390882.44	348508.7	296630.5	453518.34	256830.02	263430.56	339202.25	254475.84	243309.86	433452.66	402748.4	403892.75	453422.34	295075.78	110222.64	280073.78
304506.4	324495.0	418575.16	357798.78	388847.88	347899.78	295639.88	454490.84	258182.53	264497.9	339935.56	255126.3	241101.06	434538.8	402013.38	402240.6	451372.22	296130.12	111638.3	279931.56
301930.3	322134.44	417754.97	356491.88	388016.4	346355.88	295651.16	453205.06	256845.12	262177.53	337363.38	253762.25	241774.16	432284.8	400048.97	399956.8	449855.94	294221.9	109852.67	277993.8
303233.38	323246.4	417573.56	356632.53	388386.22	347873.8	296555.1	452347.94	256386.58	262663.75	338003.84	254527.55	238680.31	434397.16	400168.0	401201.44	451318.9	296026.6	109207.61	279569.4
303500.5	323889.12	416614.25	356713.38	389011.6	347769.47	296826.3	453492.16	256212.78	263827.22	338284.53	254762.9	242127.84	432798.78	399622.44	401834.12	450578.4	293411.38	109524.54	279122.94
303506.5	323480.94	416762.22	356235.1	388148.06	347036.06	296974.88	454528.6	255614.5	261789.83	338766.03	253386.9	239061.86	433495.78	399319.5	401705.8	450583.9	295021.47	109501.34	279065.97
303498.62	322606.62	416622.34	357202.75	386791.5	347382.47	296192.53	453892.4	256638.98	263316.25	338047.72	253750.86	241706.7	433269.97	400044.06	402170.47	450840.16	295507.75	110550.09	278586.34
303806.56	321892.84	416631.66	357178.06	387435.3	347129.34	297282.7	454424.53	255798.61	262824.94	337708.8	253457.08	238521.86	433257.47	398922.84	401737.6	450771.34	295317.25	110361.06	277798.38
304254.4	322778.22	417749.88	357295.22	388588.88	348446.88	297293.06	453545.44	256875.42	262471.75	338328.84	253004.08	241582.11	432661.7	399876.22	402191.38	450936.34	295065.2	111660.44	279930.4
303724.84	322500.28	417964.9	357290.78	388285.1	348017.06	296968.12	453755.78	256671.03	263655.12	337132.94	253712.61	240479.55	433503.22	399643.88	403020.25	451635.2	295483.47	111639.97	278895.97
302191.5	322766.0	418034.2	356349.56	388067.94	346865.12	298182.7	454620.1	256963.31	263329.72	339071.66	253915.7	240567.08	432583.0	399958.38	403057.47	451292.03	294730.78	111369.03	277469.47
301593.56	322653.03	417485.6	357783.47	386814.16	345818.97	295924.12	454003.66	257163.56	262927.6	338068.8	254934.89	240594.55	432614.0	400408.56	402058.66	450999.3	294867.6	110417.234	278514.9
301892.72	322134.03	416417.9	356806.75	388254.97	346403.5	296327.2	454147.44	255577.53	263204.4	338422.2	254845.75	240446.45	431643.28	399390.8	400888.7	450365.9	293682.25	108814.24	277986.38
301825.34	323231.8	416207.9	357331.9	388813.06	347008.6	296668.1	453838.44	255247.72	262975.88	338200.72	254567.38	242456.88	432048.38	399916.44	401473.25	451069.5	293542.94	108387.125	279774.28
302059.6	324053.16	417675.78	357281.62	388126.72	347941.4	297083.72	454164.78	256021.88	263574.2	339391.47	254663.5	240482.44	434284.03	400546.1	402485.84	451466.47	295688.7	110142.7	280763.1
300819.72	322955.16	418068.06	356740.44	388445.16	346036.9	297657.72	454263.3	256454.0	262896.56	338303.1	253824.9	242271.97	433149.5	400667.75	400724.8	450814.22	294719.84	110326.555	277884.22
302727.66	323681.72	418433.06	357597.53	388539.47	346336.5	297138.16	453690.38	256273.53	262401.4	337591.0	254461.19	239025.88	433668.84	400918.7	400512.6	451441.78	296841.72	109702.39	279010.1
304059.06	324208.97	416168.1	357981.88	390310.66	346328.38	296447.34	454284.84	256149.89	264277.16	338690.72	255022.83	241884.67	433246.38	399857.1	401223.38	451799.5	294272.2	109909.03	277940.53
304419.66	323038.38	416639.38	356891.0	388611.4	346574.25	295909.3	453923.9	256109.36	262013.98	337910.03	252583.34	242252.7	432806.9	398661.8	401393.53	451333.94	294927.78	110574.84	279094.44
304039.03	323535.56	416073.28	356284.4	386479.94	346810.7	296322.75	455002.56	255694.3	262204.0	339471.5	253564.52	239911.75	433702.75	400306.25	403242.2	451050.53	293807.62	110733.05	280236.6
301867.25	322630.78	417432.75	356622.75	386063.56	345922.22	294801.28	453584.53	256389.16	261435.83	336920.7	252891.03	239563.4	432934.44	399588.0	400754.06	449729.06	294644.7	110372.234	278755.88
301645.03	322362.2	415843.66	356263.94	386102.62	345708.38	296212.7	453563.97	255726.02	261974.62	337610.16	252986.4	240953.08	432626.72	399891.38	399653.06	449192.9	293045.9	109545.31	277539.44
301924.12	321172.5	415514.97	355709.25	386138.03	345893.47	295879.72	452908.6	254742.4	260934.9	336682.0	252472.98	237090.88	432551.9	397321.25	399545.47	449155.56	293917.12	109060.7	277201.03
301734.97	320309.72	414595.78	356324.34	385046.5	345677.72	294985.56	453499.16	254781.36	262158.4	335724.03	252521.7	238515.12	431351.34	398158.6	400549.97	448800.94	293417.53	109131.13	278314.1
301515.78	321181.6	413848.94	357061.53	385501.47	345534.16	296708.34	453775.12	254189.3	260316.42	336789.0	252391.33	238236.17	431725.88	397222.9	399914.06	447794.72	293123.62	108979.03	277878.0
301859.38	321442.25	416252.4	356505.88	384918.66	345581.3	296906.16	454777.38	254780.19	261071.4	336032.88	252367.16	242927.44	432111.22	399581.25	400853.3	450144.7	293655.44	111393.33	276910.8
301793.78	321594.06	418677.88	355768.84	387214.3	346988.1	297492.94	453711.47	256061.0	261365.56	334669.03	252316.1	239415.67	433093.47	401304.97	401622.84	451802.25	296226.22	111302.75	277280.88
302012.34	322930.06	417238.3	356856.12	386357.97	346084.22	296670.94	454162.6	258337.28	262073.47	337532.72	253394.2	241360.14	432471.94	400480.78	400778.56	449274.47	293865.1	111110.81	278799.3
300679.06	320710.38	416263.25	356061.12	385281.4	345548.66	296594.2	453335.4	255042.66	260895.1	336360.06	253673.12	237408.3	432804.88	398653.53	399559.38	449138.1	294063.2	109597.33	276598.8
302311.47	321436.72	415424.22	356626.25	386466.97	347626.5	296570.7	453145.22	255268.19	261089.05	337312.47	253624.0	239133.08	432040.7	398998.2	399714.62	449430.2	293399.28	109623.94	278835.25
302965.84	322403.97	415535.3	356553.25	387026.84	347512.34	296829.9	453084.56	254969.19	261916.64	336902.66	254578.8	237617.19	433777.66	399929.06	401648.88	450742.84	294428.44	109069.92	280343.1
303159.62	324080.38	417915.6	357298.47	389735.56	347854.66	297062.12	454104.88	256004.64	262855.8	337623.25	254735.19	240473.64	433001.2	400670.0	403011.8	452511.66	295225.16	110148.836	281086.28
302335.4	323084.03	417195.28	356703.75	389000.1	348396.06	296778.8	454641.84	256844.9	263300.1	338474.72	255422.94	241009.56	432825.8	399265.78	402346.66	451902.88	294888.38	110740.69	280423.12
302828.53	322759.2	417464.62	357127.1	389142.56	348774.03	296406.03	453957.06	255893.33	262050.95	338357.5	254618.89	238213.1	433135.6	399223.1	400823.1	451194.84	294991.75	110101.984	279934.44
303240.47	322315.03	416378.06	356300.72	388008.88	349020.3	296326.88	453156.1	256405.22	262940.6	337161.84	254969.7	239699.5	432238.97	399720.0	400026.97	450068.88	294311.03	110770.87	279733.2
302998.8	322338.62	416138.47	356005.6	387805.0	348771.0	297326.75	453173.56	255327.16	262075.83	337727.44	254320.0	240778.98	432774.12	399284.75	400402.7	449665.5	293574.53	110673.375	279001.16
303746.5	323401.0	417268.44	356664.94	387061.16	349181.22	297753.34	452443.44	255568.3	263110.8	337233.06	255359.7	240847.27	433928.62	400157.38	401496.28	450646.0	295117.62	111197.93	280883.9
303557.8	324206.53	417635.62	356606.47	389772.62	348980.6	298946.3	454111.66	256269.66	263369.3	338945.84	254720.7	242152.52	434193.56	400257.06	403073.12	452126.72	294218.25	112122.55	281254.62
304530.4	325355.88	419162.94	358053.2	390598.78	349706.03	297364.72	453942.75	257580.62	264312.25	338948.88	256417.25	241294.33	434448.44	400737.7	403370.0	453362.12	296739.3	112416.625	282075.56
303673.0	324207.25	418190.47	357783.12	391466.53	347963.8	296138.22	454957.28	257686.34	264749.84	340074.22	256441.45	241793.23	433795.72	400271.38	403227.9	452438.94	295196.88	111319.76	281540.78
304445.3	323499.7	418729.5	357797.62	391363.47	347732.72	295428.6	453769.2	256976.6	263123.7	338545.72	255397.14	239365.42	433566.16	399818.62	402824.25	452125.25	295726.94	110618.42	281709.06
303676.44	324321.3	417821.5	356894.5	390490.7	347562.97	296724.84	454511.03	257432.98	264254.06	339751.5	255453.17	240570.58	433722.53	400202.25	402994.1	452006.9	294473.44	111285.47	280913.5
