IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
298399.22	324776.34	450696.97	349709.03	385283.2	322156.62	303113.34	424246.88	251718.19	316856.8	328475.84	226716.12	281671.7	446917.47	415169.4	396254.7	424587.3	279985.5	91211.95	254452.48
298937.03	325372.03	451698.5	349508.03	386774.62	323137.06	304508.3	423628.16	252066.2	317749.16	330036.44	226404.17	281470.12	447764.34	415692.47	397478.38	426667.72	280041.56	91322.17	254892.55
300272.62	325825.3	452804.44	350143.9	388202.66	323974.5	303715.2	425593.16	251607.03	319295.97	328967.66	226795.33	284487.1	447450.72	416323.5	400059.9	427554.72	281101.5	92095.17	254199.19
299242.22	324278.97	451850.94	350447.34	385818.97	322999.88	303121.1	425246.22	252700.17	316819.22	329324.16	226695.27	281553.88	446780.44	414268.38	396931.28	425354.4	281596.78	91267.2	255109.53
299114.75	324162.38	450222.12	349534.88	385507.94	323236.78	302152.28	424366.4	251725.86	318238.28	327340.1	226158.5	283631.0	445810.53	414497.1	397483.16	425069.25	279214.3	90361.375	255238.55
299292.9	323951.38	452575.56	349711.75	386824.25	322390.53	303290.78	423748.56	250301.92	316577.56	328606.16	226404.58	281132.22	447120.5	413940.97	397289.22	426314.9	279766.7	90762.59	253800.47
299659.2	324346.16	451651.9	349339.22	387445.03	323603.62	302076.25	423418.06	252440.56	319538.94	328207.0	226890.16	283837.2	446098.53	414467.56	398045.06	425555.94	279756.97	91293.12	255449.27
297693.1	321878.0	451230.53	348991.06	386475.72	322660.3	302341.16	423484.38	249341.36	316473.9	327827.34	226147.6	280192.25	446351.78	412616.78	396313.28	424982.72	279027.3	89888.46	253047.95
299225.6	324089.1	450827.53	349466.62	387513.28	324050.66	302962.53	423049.53	251926.19	318355.8	329474.9	226490.33	283316.5	445813.8	413955.44	396459.84	425032.9	279568.28	90108.83	256504.92
299277.88	322185.38	451380.6	349434.84	388143.53	323834.9	303511.88	423943.03	250017.98	318335.0	326117.62	226530.92	282753.5	447471.22	414673.16	398214.9	426531.84	279226.6	90820.36	254034.0
301426.9	325725.8	454224.06	350884.0	387821.2	325279.8	304792.53	425132.62	253530.73	318240.4	329580.7	227170.42	280583.16	448175.9	416040.3	399764.2	427494.16	282685.3	93261.83	256705.98
300258.12	324922.53	454700.8	350937.62	388129.75	324840.1	304252.34	426142.38	253829.62	320800.3	328403.3	226983.02	284935.56	447788.66	416443.53	401465.6	427236.53	281804.88	93657.78	255302.94
298882.53	323383.03	454063.66	349593.78	386783.5	323105.62	304041.66	425015.6	254970.52	319395.56	327368.12	225983.55	284577.1	447345.3	414203.62	399073.2	426114.94	281695.75	92161.49	254888.6
299841.66	324507.53	454882.56	349848.8	387754.25	324381.94	305285.03	425512.2	252460.33	318565.56	329329.44	225927.12	283564.12	448188.72	416952.38	399127.84	427436.12	281062.66	92060.62	254489.47
298198.84	324475.78	452000.47	350342.88	383666.75	321616.0	301453.75	423623.6	253499.62	317652.66	328093.34	226369.81	281351.94	445153.47	414145.2	395903.2	423764.78	279638.2	91655.75	254344.47
297203.28	322181.2	451091.9	349108.47	384789.03	320977.7	303320.6	423709.2	250564.62	317119.5	327429.72	224972.14	282172.84	444811.38	413515.0	396875.6	424636.6	279045.6	90658.72	251858.84
297419.88	322572.16	452041.56	349355.38	385276.1	321124.2	304634.62	423171.4	251536.0	317545.9	326839.62	225443.92	283792.97	444706.75	414844.25	397080.94	425150.97	279199.84	91572.38	252888.11
296439.94	321484.62	451225.9	349482.12	385457.84	321068.4	303053.72	424107.9	248952.39	316383.7	328444.3	225035.34	282165.25	445296.4	414333.9	396358.2	424364.12	278983.38	90411.96	250626.9
295943.44	321086.72	448185.6	348809.6	384253.38	319813.53	301948.88	424364.6	251268.05	317520.6	325840.22	224881.31	283018.53	444188.44	412752.5	395060.97	422264.72	278084.84	90543.555	251525.83
296746.44	321432.62	450166.06	348156.16	386591.8	321509.72	303950.75	424121.9	248853.9	316971.47	325213.72	224583.94	281175.6	446788.78	414832.06	398540.88	426853.5	278710.94	88875.66	250351.81
299903.22	326163.22	451146.78	350241.1	387765.75	323915.94	302727.94	424212.16	249501.73	317123.38	329279.5	226455.1	278967.22	445329.22	414945.3	398244.16	426078.78	279845.4	90426.42	254713.22
298372.1	324263.0	450664.0	350455.4	386369.62	321803.56	301982.97	424810.7	251529.53	317712.03	326783.47	225774.75	281675.12	446867.03	414500.25	397124.1	424710.5	280157.12	90988.81	253511.77
298725.44	323100.88	452182.75	349770.97	387421.66	322047.94	303461.62	423768.38	252119.48	317318.12	328161.06	225784.6	281395.97	447130.4	416243.25	396673.72	425561.38	280308.12	90370.766	254345.47
298953.62	323823.28	450553.53	350970.88	386122.2	322752.62	302709.3	423975.78	250069.73	315633.7	328986.3	226336.06	279509.78	446492.5	415553.5	395305.8	424335.2	278622.2	90454.16	253493.12
298125.6	323507.28	449903.62	349319.06	385849.97	322549.12	302511.94	423242.06	252430.9	317761.62	328886.25	225587.7	284197.25	446591.0	414416.34	396965.12	426016.94	279308.12	91002.61	255643.66
299512.1	323996.72	452709.34	350377.34	390234.3	323824.7	304062.8	425978.1	251026.12	317443.06	329683.94	226342.86	282314.03	449674.3	416461.94	399586.75	428788.97	281998.75	90251.81	253475.16
300118.88	325037.78	452067.44	350690.75	387879.84	324142.44	302582.2	425470.38	254424.67	319042.97	328239.03	226892.9	282730.2	446931.06	413715.56	397495.38	425329.72	282025.7	91438.34	256006.72
298377.03	322801.4	452268.8	349386.06	387528.53	322843.97	302910.6	425179.16	251593.56	316941.62	328654.44	225499.34	281349.7	447113.12	413275.88	396730.25	425965.53	280738.53	90459.57	253820.28
298302.94	324813.28	450925.72	349889.44	386581.88	322967.22	301585.44	424499.1	250848.27	317518.28	327466.9	225573.64	282212.38	445719.78	413350.03	397514.94	425377.28	279492.03	90834.875	255033.67
299107.6	324460.9	453120.2	349265.62	389004.88	323673.25	303389.5	424284.38	251828.42	317436.75	328338.4	225587.53	281989.9	448660.56	414628.12	398808.7	427395.94	281410.22	91817.29	255543.77
299464.94	324913.9	453510.4	350395.16	388500.44	323720.44	302871.75	424955.47	253088.6	318082.25	327555.03	226536.81	281927.66	446946.22	414261.94	398512.88	425875.78	281197.56	92734.516	255975.84
299087.75	324450.34	452146.9	349730.1	387041.78	322758.0	303398.22	425254.4	252413.7	316582.6	327870.12	225733.03	282705.3	445749.7	412574.5	396325.75	424578.75	281056.47	91459.72	254940.83
298099.75	323924.06	450827.8	349758.2	384312.0	321729.06	301964.38	424364.38	251320.14	315613.7	328384.12	224784.27	281096.2	444666.84	412581.2	395112.8	423604.53	279423.06	89898.65	254095.31
298128.56	322737.38	450501.47	349079.0	385319.3	321336.56	302926.22	423312.34	249919.14	315740.7	326377.25	224953.38	281938.62	445245.7	412848.0	395707.75	423550.53	279091.25	89332.03	253631.45
299571.88	324431.38	451880.38	349291.56	387184.56	323263.7	303529.3	423978.75	252305.17	318559.25	330523.44	225971.77	283543.72	447222.88	414849.75	398353.44	427349.34	280400.94	91281.984	256240.33
299912.47	323257.78	453279.56	349784.03	387365.44	323008.4	303973.88	425771.28	252668.95	316814.28	328446.44	225158.22	281690.53	447221.38	414630.06	397805.25	425811.44	282052.88	92983.734	254475.38
299790.3	323825.12	451803.62	349213.97	385418.53	322676.0	303705.94	424815.56	254766.22	318002.34	327326.84	225277.83	282181.78	444768.9	413507.8	396723.7	424259.12	281005.97	92501.96	255894.16
298760.12	322604.22	452152.5	349070.94	386930.12	322579.44	304145.3	424931.12	251749.45	317218.5	326445.75	225267.39	281811.5	446564.9	414758.72	399058.44	427585.97	279555.22	91553.625	253737.58
300002.6	325914.38	453299.03	349894.56	387283.88	324778.94	304186.78	424087.22	254247.78	319974.75	327871.28	226955.31	283327.88	446485.53	415947.62	399628.3	427401.97	280606.8	93186.61	258138.95
299100.75	322815.25	454098.94	348993.2	386577.25	323058.72	304966.75	424453.28	253278.86	317919.84	329072.2	225330.44	283030.7	445630.16	414635.8	398567.22	426983.5	279921.75	93451.39	254516.62
299015.84	323575.75	452090.47	349338.94	384907.7	322463.94	302795.12	423151.12	253238.06	317936.38	327820.84	225999.03	282185.06	445275.66	413413.97	396682.66	424732.5	279014.78	92878.34	255478.75
299080.72	322288.62	452408.84	348219.5	385718.4	322284.66	304693.9	422976.06	252089.56	317267.72	328423.78	225312.89	281956.03	445492.78	412856.03	396891.16	425782.72	278143.72	92391.42	253568.28
300260.9	324233.9	451914.75	350456.7	387127.28	323404.1	303346.78	424096.44	251211.12	317437.62	329119.62	226858.97	281452.8	447354.34	415004.62	398452.75	426483.4	279554.12	93254.29	254617.64
299201.8	323649.8	452814.9	350400.97	386746.75	322814.78	304852.66	425306.22	253464.22	317865.06	327736.34	227095.31	282293.1	446397.38	414658.6	398262.9	425314.5	281665.84	93614.375	254999.88
297280.38	323976.0	451304.75	350124.8	384881.72	321661.62	303693.34	425576.75	252460.95	317349.6	327936.2	226067.56	282493.6	445127.88	414014.7	397256.8	425215.7	280099.25	91243.13	253789.34
297974.7	322814.4	452096.75	349224.16	386590.6	321308.84	303213.03	424597.88	250049.5	316537.6	328876.3	226477.75	280826.8	445185.78	413330.88	396118.0	424552.88	280003.1	89417.33	252386.67
297837.34	323499.06	448911.88	349351.84	384446.06	321650.56	302216.72	422951.75	249594.3	316883.5	325877.75	226559.4	280551.2	445107.78	413773.7	394962.16	422672.4	278386.84	89580.42	253136.31
297866.2	322822.44	449941.66	348609.72	382864.53	321569.88	304360.38	422539.16	248803.98	315916.16	326183.4	225298.88	281165.88	443503.44	412527.38	395275.8	424000.6	277630.3	90407.305	252091.81
298969.22	324034.84	449803.22	348707.34	383722.1	322427.12	303951.88	422405.9	250404.98	318535.3	328592.56	226654.45	282000.56	446601.16	414490.56	397747.5	425965.66	279554.4	90175.56	254137.97
300261.0	324221.4	452664.5	350066.44	387208.4	324421.94	306050.12	425682.47	250141.11	318302.22	327193.8	226988.47	282814.62	447413.94	416889.75	400026.03	427736.34	281053.03	91395.8	253434.64
299487.22	326060.06	451741.3	351068.84	386110.47	322784.75	303490.44	425795.34	252238.55	318251.53	327802.22	227812.27	283248.44	446367.5	416200.22	398739.5	425474.88	282264.8	91165.16	254841.9
298556.2	323071.03	451509.25	349395.75	385347.9	321774.0	303143.72	424985.84	250785.48	316674.7	328233.4	226188.78	282215.72	445491.3	413826.12	397068.94	425142.94	279846.53	89414.05	252914.98
298917.72	324175.12	450431.56	349531.72	386659.44	322649.75	303312.2	423709.88	249992.98	316644.9	327345.97	226740.55	282011.7	446491.62	414062.97	397688.7	425200.88	279520.88	89416.16	254121.75
299849.3	325351.2	451569.72	349959.34	386823.53	323893.06	303722.1	424482.9	250075.98	318287.8	327374.6	226605.84	281860.78	447142.1	415935.16	398755.7	425638.56	279825.03	90622.94	254269.83
298179.34	324394.9	451819.3	350284.62	385321.38	322276.4	303811.7	423775.72	250580.2	316925.16	327415.44	226380.27	283154.44	445348.8	413739.38	397590.62	425080.66	280008.2	90995.91	254021.08
297527.3	322280.53	450485.2	349232.7	383803.5	321937.03	302675.9	423442.97	251095.1	317179.1	327590.9	225367.12	282437.5	444447.25	414063.8	396448.9	425378.38	278105.1	90548.03	253671.6
297353.72	322080.94	450587.53	348880.38	384733.8	321456.5	303261.44	422752.53	248462.58	316361.72	325569.06	225595.98	283082.22	445031.53	414302.28	397734.5	426896.75	277940.66	90124.06	251693.83
299605.94	324801.34	451969.44	349777.88	387046.8	322527.84	303049.44	424061.16	250663.05	317566.2	329146.44	225781.08	282832.56	447264.9	415631.56	398175.72	426950.94	279362.03	90900.44	254836.34
299434.38	323393.7	451871.66	349379.34	387139.3	322132.16	302747.16	424448.78	250403.66	316410.25	326532.4	226098.0	282249.88	446487.9	414086.22	398108.9	425317.62	280561.94	90849.586	253784.78
299705.03	325405.9	451573.03	350644.8	388074.22	323913.0	304502.75	425002.3	252409.64	318968.8	329289.3	226673.73	283291.12	447492.2	414872.53	399529.47	427153.5	280458.12	92332.69	256730.89
