IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
279284.84	310573.1	342986.9	330456.22	397591.7	334093.62	292480.0	530578.4	111186.26	292693.3	334152.22	238725.19	337066.16	436216.12	383135.8	395098.1	444131.1	339703.06	125519.16	288959.25
279282.2	309416.44	343750.94	330180.4	397307.56	334477.9	292855.0	529658.06	110006.51	292218.03	332722.25	238927.86	336081.44	437956.72	383324.0	396153.12	445083.38	340054.78	125205.5	288851.9
281253.47	311520.6	345055.88	331464.6	398414.62	335491.38	294310.28	530987.44	111236.445	290224.0	331015.3	238735.88	334322.78	436487.78	385199.78	395546.62	443994.72	340994.78	127689.0	291040.12
278977.78	308428.9	343422.97	330326.06	396587.7	333345.88	293040.72	529149.75	110146.78	292149.62	332348.1	237783.61	336752.28	435395.25	382890.97	395623.97	443896.06	338331.34	124609.73	287860.97
279740.5	310141.75	344507.8	330512.3	395666.94	332489.5	293986.9	530340.9	110912.38	291097.66	333884.53	238872.75	336630.78	435963.6	382992.06	396018.03	444097.1	339767.16	124697.73	290061.97
279007.16	309473.1	345082.88	330903.72	395506.4	332626.6	293785.0	529692.3	109525.81	290352.6	333186.38	238906.39	333694.3	436578.34	383474.53	396650.7	444790.44	337744.78	125590.484	289858.66
278796.78	310824.28	345446.56	330639.38	396914.16	333132.34	293963.84	529456.75	110291.97	290319.72	331743.78	238980.58	334001.34	436829.44	385169.47	396292.78	445892.28	339286.1	126435.59	290435.44
279157.72	311096.97	345780.03	330392.12	398166.75	333034.12	294885.97	530281.44	110417.984	290603.0	330527.9	238479.9	335193.25	435916.6	385465.5	396355.2	446316.8	338977.97	127489.48	289232.5
279305.9	311554.94	345252.4	330390.97	398239.38	332838.28	295081.88	530533.94	110421.8	291366.12	332027.53	239332.12	337419.47	436583.94	384947.3	395236.9	444965.88	338474.97	126269.44	289103.5
279958.44	312074.03	345177.38	330565.9	399016.7	333531.0	296174.84	529800.1	110303.03	290722.47	333120.16	238932.73	338289.16	436912.66	385641.5	394909.78	445101.22	339514.72	126018.53	289802.88
280588.94	312837.5	346368.62	330908.56	398758.88	334137.97	296255.47	530901.0	110564.39	291193.1	334140.0	238492.75	339088.78	437757.84	385973.75	395643.28	445161.75	340662.25	126578.82	290428.6
280914.75	311692.2	344788.8	330348.12	396768.12	334038.72	295476.62	530152.6	109946.25	291891.94	333508.47	238947.95	339268.7	437797.6	385209.25	395520.94	444738.38	340224.47	126430.695	289683.5
282105.2	312232.84	345834.44	330780.06	397292.16	335173.34	297076.88	529444.0	110128.82	290758.66	334817.75	239062.06	339043.88	438468.28	386663.0	395513.88	445299.06	340333.16	126630.24	289884.06
282247.2	311211.12	346383.47	330088.38	398176.56	335983.62	295760.16	528966.4	109972.98	292253.25	332272.28	239620.6	337959.66	439342.44	387802.72	398196.28	448257.5	340540.53	128335.99	290837.28
283884.6	315230.28	347901.84	331698.12	400510.56	337417.72	296000.38	530543.4	111403.66	291793.94	332247.22	240366.4	335687.03	440001.0	389655.47	399232.7	448540.75	343242.9	129549.85	293848.94
282255.9	313858.8	346944.22	331311.4	399788.47	335651.34	295156.84	530298.4	111249.97	291184.38	330438.7	239242.22	335789.25	437748.94	387450.9	398143.8	447087.06	341349.03	129089.234	293027.44
281313.53	312408.9	345402.97	331004.62	398785.44	335084.7	293926.56	531010.7	110748.98	289475.16	330782.44	238567.47	337218.25	436206.53	386247.56	396590.25	446231.25	338991.12	128131.766	291373.66
281359.78	311968.0	344954.34	330471.8	398544.88	334630.8	294343.7	530058.25	111250.3	291660.62	331534.88	239052.34	338877.16	436444.8	385933.94	396429.38	445964.9	338500.0	126914.09	291164.25
280856.2	312474.6	345560.7	331052.22	397908.94	334393.56	295015.78	529864.6	110446.1	290592.3	331791.62	238848.45	338824.88	436353.62	386411.06	396146.88	447013.6	338752.16	127265.14	291117.44
279889.66	311496.34	345441.38	330313.12	397634.03	334119.72	294590.3	529328.2	110003.87	292443.47	331745.03	238831.12	339483.84	436409.66	385915.8	397224.88	449215.72	338434.8	127269.22	290673.34
283172.6	314432.3	347707.7	331676.88	400344.94	336400.62	296590.5	529290.1	111467.164	294148.12	334274.0	240224.67	340166.06	437978.8	389296.22	400220.22	451782.12	342894.9	128953.59	294075.44
282554.53	313008.06	348506.47	331680.94	400956.62	336136.56	295268.78	529327.56	109940.26	293081.9	332889.34	239527.47	339981.7	436881.16	386042.25	401167.66	451832.12	340471.25	130199.07	293733.75
282109.0	311989.6	348747.9	331233.25	399561.2	335558.75	295625.38	529751.56	110615.91	291295.2	334636.06	238975.27	340111.16	436766.4	386170.7	400789.25	451113.44	339881.9	130712.984	293085.94
280744.0	309276.84	348134.7	329663.6	399539.3	334300.1	294255.34	530608.2	110284.03	291757.6	335638.84	238756.3	336984.7	437640.2	384914.84	401143.2	450658.6	339190.44	130629.83	291260.8
281803.72	312289.7	347803.56	331021.53	399366.9	335014.72	295166.78	531093.44	111469.11	291296.8	335669.84	239338.4	334181.25	437419.8	386347.3	399251.28	446176.03	340611.44	129513.97	292990.7
279815.34	310003.03	345336.5	330257.0	397062.62	333067.66	294567.88	529769.7	110439.766	289993.9	335546.78	238362.75	336350.22	436699.1	383614.16	395669.5	443590.84	339547.7	126080.38	290475.66
279560.44	309884.94	344943.28	329716.5	395877.22	333090.7	293631.72	530020.9	110186.22	291510.44	335376.78	238870.42	336511.22	436524.1	384317.53	394784.72	442861.12	337504.7	124815.57	289680.16
280146.1	311294.75	344265.28	330361.25	396604.66	333382.2	294433.8	529576.6	110459.35	290684.78	335318.25	238715.97	336783.0	436646.66	384736.16	393528.6	443562.62	339018.94	124228.805	289881.6
280908.88	311089.72	345605.72	330599.28	396486.03	334374.88	294864.25	529148.1	110672.44	292030.94	335676.97	239032.08	337883.97	436926.06	385300.34	396335.84	447282.5	339757.25	124284.766	290560.88
