IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
294933.38	308287.78	385019.7	342433.06	398781.25	336763.2	286724.38	491100.0	153406.16	348216.4	331102.9	252100.52	320737.25	440240.78	398456.3	406431.22	445277.78	312007.75	120581.86	270979.5
294020.88	309876.34	384182.62	342248.94	397981.28	335668.38	285977.0	491252.7	153497.6	348530.78	331607.28	252299.84	319047.53	440869.3	399481.2	406564.56	442778.78	311104.53	119374.2	271122.94
293838.88	308949.94	383670.3	341983.72	397398.56	335146.0	286773.4	490438.22	152918.6	348213.8	332556.62	251747.88	316901.8	440015.4	398260.7	406441.8	443467.2	309786.06	117929.08	270516.88
294414.62	309603.0	383728.22	342465.94	397319.56	335231.5	286165.88	490072.3	151949.9	346857.56	333438.53	252082.22	319360.88	439570.94	398866.94	404682.94	440159.53	309544.34	118087.914	269869.53
295052.84	309820.22	383449.22	342607.78	397928.8	336232.88	286311.4	489994.28	152269.1	347357.7	332845.4	252222.58	321701.78	439479.38	398857.28	404202.62	440849.12	311460.25	118007.2	270428.16
295928.56	308973.03	383180.75	342152.2	397189.72	335867.62	286132.66	490409.34	152602.34	348036.06	331017.25	251969.53	322052.72	439822.25	398319.47	404986.38	440211.12	312002.88	118263.03	270797.97
295445.03	308309.66	383325.22	341978.97	396971.75	335574.47	286338.94	490474.56	152320.62	347472.5	329564.4	251011.36	319388.38	440628.97	397829.5	404380.03	440416.38	310776.12	117615.914	270071.47
295635.44	308900.25	383367.4	342355.06	398229.97	336032.22	286745.22	490503.5	152090.5	347145.5	330904.97	251219.9	317404.28	441275.12	399153.88	404925.6	441882.88	310835.38	117488.4	268659.78
296300.47	308777.9	384038.7	342794.56	399916.34	336455.44	286796.1	490034.12	152756.48	347216.62	332074.75	251433.38	316313.97	440173.0	398305.78	405737.94	442266.03	310847.9	118320.6	267916.47
296105.8	308277.94	383978.06	342440.94	399608.94	335390.34	285998.03	490427.84	153335.86	348346.9	333678.6	251774.48	317316.4	439636.6	399408.38	406560.94	444844.16	310757.7	119423.516	270008.25
295249.1	308896.75	384610.75	342012.3	396655.5	334797.25	286114.22	490344.6	152883.02	348165.56	333315.8	251442.39	320631.28	439228.0	399440.56	407096.66	444120.2	309861.34	118637.55	270293.6
294435.97	309752.03	384893.16	342813.97	396702.22	335184.84	286424.38	490813.16	152075.2	347157.7	332430.94	251528.39	321653.62	439349.12	399548.88	405020.06	442248.0	311371.0	117001.5	270072.12
294993.5	308480.22	384982.38	342367.7	396944.6	335751.78	286255.8	489542.75	152507.67	346871.44	331468.3	251199.33	321230.3	440110.47	399438.22	406054.38	443620.12	312432.56	117877.67	269975.12
295644.25	308680.25	385096.03	342148.56	396281.2	336265.75	285485.9	490495.88	153521.27	347674.94	330999.0	251496.56	320616.1	440311.88	399764.78	405317.53	442252.78	312153.88	118381.06	269479.75
295534.97	309107.25	384922.78	342190.56	396036.47	336237.28	286357.2	490584.56	153285.45	347975.3	332271.97	252043.52	318857.5	441641.16	400325.38	405662.72	442632.75	311034.47	117843.484	270009.94
295243.88	310047.6	384572.97	342669.53	397143.56	335896.75	286709.84	489868.8	152594.12	347114.6	333558.2	251928.8	316508.03	439794.84	399542.88	405468.78	441430.25	310771.6	117371.59	270471.44
294245.62	309779.66	384921.9	342750.9	395374.2	335210.6	287312.12	489925.53	152611.56	346640.22	333092.28	251773.48	318911.66	438898.16	399964.2	405080.3	442218.97	310770.47	118020.55	269098.53
294717.9	308187.25	385407.06	342146.44	396036.7	336243.9	286988.6	490432.9	152713.69	348073.97	332539.66	251314.75	321949.38	439582.88	400360.38	405030.4	444654.22	312749.34	118790.75	268553.78
294995.62	308186.8	384795.84	342147.5	397069.06	336515.75	286851.2	490381.56	152457.52	348074.0	330085.1	251471.78	321150.44	439809.0	399300.12	405777.62	443156.22	311358.47	118724.15	269991.25
295189.28	308845.12	384168.6	342633.25	397917.4	336044.75	286589.7	490545.9	152283.97	346858.22	330437.44	251175.02	317468.2	441040.6	400342.9	406436.62	443575.38	311700.16	118561.86	269180.94
295401.4	310187.4	384148.94	342167.88	398609.84	335825.88	286427.94	489381.9	153309.92	347344.38	333115.2	251985.67	316806.2	440708.7	399576.9	408373.6	445677.25	310804.72	119223.48	269939.4
295205.6	310782.16	384331.9	342189.75	398071.28	336148.88	285751.44	490097.2	153631.16	348201.56	333920.28	252629.8	318261.16	440095.84	399402.97	408126.84	443870.88	310585.97	120233.21	271093.28
293873.2	309518.7	384862.34	342280.4	398273.22	335661.44	286512.8	490338.5	152997.6	348394.78	333360.62	252739.11	321213.0	439530.47	399961.75	406227.38	443163.34	309756.6	119791.28	271387.7
293569.62	309474.7	385341.53	342769.94	398469.2	336501.97	286818.8	490394.94	152178.95	347099.94	331688.6	252069.69	321338.88	439164.53	399793.53	405692.34	441552.78	310617.4	117994.15	272127.3
294193.38	309358.12	384921.53	342414.94	397357.84	336729.75	286735.47	489562.5	152959.39	347549.5	330958.1	252117.69	321749.94	440355.88	399707.88	406171.12	442446.8	312136.3	118058.5	272152.56
295288.44	309399.53	385233.44	341914.4	396846.25	337093.72	286441.4	490212.5	153121.14	348110.8	330149.5	251998.17	321212.88	441256.16	399806.62	406105.66	441937.38	311438.47	118855.89	270962.6
296159.0	310320.12	384874.5	342507.75	397466.03	337455.56	287218.06	489981.22	152702.78	347601.47	330285.5	251527.39	317955.84	441588.53	400262.2	407339.7	444668.94	311728.28	118362.4	270687.72
297005.53	310969.9	385266.66	342230.03	397494.56	336308.16	287356.9	489487.5	153589.62	346908.34	331179.75	251391.44	316412.62	440697.6	399483.75	406915.4	445698.9	311038.6	119564.88	270251.94
296134.6	310019.16	384909.8	342438.94	396944.12	334457.6	287145.03	489806.25	153750.83	347849.88	332959.6	252287.4	317189.38	440914.72	400180.5	407036.1	444120.66	311297.97	120165.19	270229.78
295073.16	309370.28	384515.7	342372.7	398994.94	334782.34	286462.53	490394.03	153184.72	349226.16	333678.1	252397.34	318698.4	440365.25	399423.06	406697.97	442701.94	309966.44	118227.21	270370.53
296092.0	310410.38	384163.12	342853.16	400801.22	336488.84	286176.78	492613.56	151858.77	348029.38	334197.06	252703.55	319039.62	440595.03	399035.1	406853.5	443366.16	309228.62	117233.17	271458.88
296386.25	310202.44	385210.44	343179.34	399926.75	336447.75	287127.47	491011.7	154314.56	346848.12	333030.88	250855.12	317587.72	441631.94	402369.5	406182.66	442372.56	311115.0	119061.54	270555.4
294886.12	309873.78	383579.38	342285.94	397101.4	334901.3	286386.16	491263.62	154462.98	346982.53	333242.62	250944.84	317625.5	439152.6	400900.94	403901.53	439665.5	309704.75	119071.39	268347.75
293863.3	308113.38	382149.8	341903.9	395905.28	334122.9	285853.6	490774.56	152203.8	346168.12	331498.16	249847.61	320823.62	438741.62	397629.6	402759.16	439647.4	308350.62	116246.734	267469.03
294377.88	308335.38	382191.84	342185.3	396797.44	334549.16	286175.0	489763.3	151845.62	346816.62	331847.66	250772.31	321658.16	439396.4	397648.56	403753.4	440531.3	310264.4	114657.22	268634.9
295587.28	308943.16	383940.5	342775.1	399500.38	336802.47	286792.88	489855.7	152685.81	348384.5	331829.56	251361.62	321706.5	439949.22	398614.88	405226.75	442166.1	312652.44	116895.09	271264.1
296219.6	309642.75	384460.7	343542.2	400904.78	336750.6	286650.88	490446.53	152809.66	348465.62	330651.34	251445.38	321216.53	440395.62	397829.06	406573.3	442627.9	311667.0	120623.36	272521.53
295591.72	309213.88	383621.78	343096.78	397864.25	335118.6	287239.62	491525.66	153322.8	346410.72	329703.88	250336.95	318047.72	440038.03	397894.6	405812.2	442095.84	311450.06	120563.13	270202.03
294376.28	307365.9	383264.5	342406.8	395169.06	334728.5	287367.8	491040.47	153293.5	346195.5	331583.72	250944.81	314805.28	438431.0	397980.1	403985.56	441506.62	310028.8	117385.94	268105.66
294870.9	306880.9	383898.84	342083.16	394746.0	335173.56	286617.66	489396.1	152638.17	347557.6	332493.25	250639.92	319156.16	438355.88	398968.12	403781.56	443748.56	309402.72	118541.72	268602.88
295150.4	307204.8	384614.34	341718.66	396674.44	335753.34	286219.9	489552.3	152099.44	348533.16	331955.22	251698.56	322114.97	439348.53	399917.62	405539.97	445144.7	309751.7	119051.69	269691.5
295803.03	309392.53	385458.34	342319.47	398007.1	336941.72	285685.28	488947.47	151969.03	347214.9	330646.1	251514.27	321032.34	440693.94	399816.5	407083.56	444368.5	310364.0	118104.95	270803.44
295010.38	308295.8	384561.53	342114.34	398281.1	336798.16	285912.53	489346.97	152507.78	347395.72	329761.4	251579.94	318334.0	440679.88	398424.38	406329.2	441119.7	311309.25	116986.47	271540.88
294228.5	307887.88	384447.88	342212.7	398012.25	336809.28	286130.47	489607.1	153303.34	348437.03	331766.16	251727.67	317616.53	440901.47	399545.2	406945.22	443736.34	310657.16	117909.414	271622.7
295075.53	309588.94	384779.4	342237.56	396677.34	336009.62	286415.06	490296.0	153255.7	348502.66	333162.88	252290.14	318112.06	440868.66	400198.16	407500.78	444762.06	309743.94	119548.05	270510.72
296558.56	311007.0	385139.66	342779.0	397217.3	337154.4	286997.22	490845.22	152920.25	347034.56	333385.1	252343.03	317654.2	440185.1	399736.75	407565.88	442831.7	311085.2	119515.79	268334.94
297217.94	310192.7	384843.16	342913.38	397492.5	337844.28	286901.12	490183.12	153338.14	346691.16	332966.1	252217.55	319403.88	439372.3	398739.3	405479.7	442022.75	311282.9	119866.56	269609.62
295191.8	308619.3	384036.47	341437.3	397885.47	336217.97	286467.8	490478.62	152836.77	348018.84	332621.94	252007.62	322518.47	439405.25	399572.94	404795.4	442762.2	310865.22	120862.4	270599.28
292928.84	307734.88	383724.8	341607.9	397414.5	336260.53	286464.1	490306.53	151946.33	347198.16	329644.28	252508.83	320253.38	440263.53	399562.3	403310.94	442115.12	310915.7	119206.55	269969.4
293257.97	308170.66	383731.88	341764.62	397899.97	336491.28	286032.44	489804.3	151830.6	346991.0	330997.1	252418.78	317456.84	441082.1	398737.75	403283.25	441095.1	310547.84	117735.58	268709.78
294304.34	308187.94	384185.7	341939.53	397564.12	335819.0	285912.25	488545.16	152550.86	347982.06	333761.03	252826.89	316567.44	440443.12	399066.0	403831.72	440800.34	311077.0	118966.83	270230.1
294498.2	309182.56	384116.28	342717.12	398427.94	334377.06	286313.75	489789.47	152234.55	349341.6	334221.16	253402.84	319209.88	440773.8	400773.12	406890.56	443618.94	311492.84	120003.59	271062.47
294782.44	310717.47	384172.66	343351.84	399182.4	335322.25	286870.06	490172.25	152184.89	348475.22	334092.78	253520.5	319093.25	440117.53	399276.8	409621.22	445276.88	310807.0	120517.95	271875.66
295038.34	310862.03	384188.7	343316.56	401213.5	336362.34	286365.8	490617.12	152419.5	347392.06	333570.75	252363.45	319992.0	439888.1	398612.5	407980.6	443865.6	312232.22	119633.5	271895.94
295328.8	310187.25	382936.9	343041.25	398179.03	336927.5	285544.6	489679.66	153318.61	346589.06	331555.75	251614.5	320938.22	438624.47	397528.38	406085.22	443759.4	312213.03	119152.25	270746.38
295522.28	309132.1	382372.2	341962.6	394323.12	336228.03	286325.47	489979.06	152592.05	347593.62	330079.94	251232.77	320336.22	439589.75	397443.38	405611.9	443068.25	310046.8	118425.75	269913.62
295854.75	309624.12	383178.78	341880.7	396173.62	335018.78	286079.1	489931.25	152527.34	347070.3	330382.88	251230.06	319448.8	441033.4	399432.22	407072.6	444775.28	310309.8	117312.05	269519.25
295876.12	310477.03	384468.56	342032.56	397756.72	335207.97	286836.94	490180.84	153425.06	346329.28	330544.16	251184.88	316529.38	440479.03	397713.28	408176.06	444886.2	311497.38	118193.26	269873.66
295618.66	310266.97	383711.6	342335.78	396564.3	335459.44	286118.6	489623.56	153996.14	347254.84	333029.6	251506.83	317229.1	439275.8	397815.53	407483.06	445163.03	310175.44	118167.25	269877.12
295342.06	308710.4	383766.8	342195.6	396462.28	335281.62	285941.47	490082.56	152296.27	347633.6	331457.62	251188.08	320660.88	438447.97	399436.7	405420.25	442656.84	309748.25	117369.92	270272.03
295124.25	307995.94	384604.78	342148.12	396237.4	335377.34	286803.53	489228.72	152154.08	346687.0	329123.78	251332.5	318550.94	439599.75	399735.53	403446.3	442160.44	310227.78	116162.39	269695.75
296445.1	310113.62	385017.8	342783.12	397495.25	336835.3	287065.06	488896.2	152909.9	347558.03	331650.3	252138.36	317755.34	441945.9	401025.28	404516.38	441959.62	311718.12	117479.2	270164.2
