IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
298556.25	332563.2	441411.7	331960.5	384892.25	349588.12	292445.16	460639.47	282130.25	315392.62	338935.6	274565.75	332713.25	430596.16	390199.38	407468.62	425387.62	299409.25	129379.64	303585.78
298110.5	332038.16	441943.0	330917.88	384459.28	349580.3	292376.25	458903.25	282592.8	318380.66	340680.6	276132.28	331662.8	431714.3	390479.47	408563.84	426587.66	299955.47	130000.45	303329.9
297547.44	332377.44	441981.34	331204.2	384091.8	349924.6	291937.53	459007.53	283153.12	316670.94	337342.9	276579.62	329416.1	431660.44	390653.88	408211.38	426047.9	299603.56	130240.05	301668.94
297438.8	333416.4	441934.0	331295.12	381747.53	348710.66	292490.25	459459.72	285177.38	317578.66	336358.84	276724.2	330847.84	430738.06	390037.0	407953.3	426009.8	299679.47	131268.73	301328.6
296178.06	332004.06	440611.3	330705.97	381978.28	347372.1	292321.12	459339.62	282819.4	317150.38	335655.4	276013.88	331866.78	429273.06	389135.03	407326.75	424707.7	298839.2	129071.05	299714.5
297864.47	333839.6	441579.5	331799.3	383650.03	347993.03	291939.9	461579.25	280822.44	316552.97	336664.38	275285.9	332228.34	429826.78	390277.1	408627.84	426356.62	297309.9	128875.81	301504.22
297720.38	333530.4	443002.2	331182.47	383722.03	347657.6	292276.78	459592.38	285400.9	318039.2	340845.44	276373.47	332648.56	431781.44	392345.1	410449.25	427319.47	301862.88	130278.266	303356.88
296181.12	332914.47	444416.97	330850.06	381570.62	345688.8	292840.4	458428.75	286423.22	314744.3	341113.53	274163.56	331717.7	431853.2	390453.1	407999.72	424884.66	300036.88	130841.07	300818.38
296232.38	330691.34	442254.16	330736.28	380898.6	345776.78	293033.06	458974.47	284284.4	315530.2	337193.44	274120.56	327307.53	431135.9	389458.0	405909.12	422935.88	298567.53	129515.734	297494.12
296649.16	330177.25	438712.38	330880.0	379778.72	346365.9	292852.1	458980.78	281186.28	313284.2	333365.4	273396.5	327630.84	430235.75	388019.72	404581.4	421117.28	298625.47	128463.8	297647.9
296375.25	329441.06	436526.44	330353.53	380899.78	346761.7	292994.1	459362.28	280814.0	315875.03	334223.3	274367.3	331801.6	430495.7	388132.34	405002.56	421891.03	298231.1	128686.08	298007.16
295563.3	329740.66	437045.62	330850.75	381285.25	346742.12	293675.94	460412.84	278312.4	315497.2	334479.0	272697.88	333340.75	430331.2	387531.75	406990.12	422726.0	297408.5	127459.53	298041.66
296830.72	332816.88	438928.0	331604.56	381002.62	348265.34	294028.56	460248.2	281505.62	315387.5	334441.75	274358.97	333491.22	429205.2	388837.16	405430.1	420542.1	299271.7	127821.91	300386.28
297406.56	332184.62	438233.0	331263.03	379643.2	348080.1	293400.88	459214.34	282073.25	315316.75	334797.53	274476.03	333517.12	429366.75	388288.2	405322.78	421470.9	299518.62	127498.2	300633.25
297365.22	331703.2	437748.06	331334.6	379221.16	346256.88	293782.06	459496.03	279040.28	314921.06	336727.56	274041.62	332244.16	430165.2	388268.34	405833.8	423398.7	297302.16	127209.984	297875.75
297065.44	330186.06	438236.5	330750.66	379010.66	344775.28	293737.28	458890.38	279335.03	313865.47	338058.8	273693.72	331748.0	428912.4	386681.06	406332.94	423391.5	297459.38	128717.84	298156.72
294528.6	328748.34	436843.16	331726.12	378011.2	343566.25	291324.66	458245.3	279148.4	312383.03	334954.47	273778.03	327412.38	429391.97	385077.53	403715.56	420642.66	297825.47	126581.42	297543.22
294649.4	327571.84	435556.22	331503.72	378926.8	345209.66	291985.84	459324.9	276401.94	313023.66	331333.94	273759.47	327754.34	428897.28	386177.06	403885.22	422200.0	298683.44	125065.45	296702.88
294606.5	328072.84	434440.84	330939.34	378214.88	345032.6	292407.9	460806.38	275959.28	314304.97	333029.28	271440.44	330523.25	427160.47	387136.0	405026.12	422368.1	296238.66	127300.89	295170.72
294523.66	330614.53	437285.84	331919.94	379810.9	346166.0	291986.34	460165.9	276394.5	313848.38	337523.03	274779.62	328141.9	432620.9	391855.4	406778.94	424353.0	300469.1	126330.42	296317.06
293974.78	329646.38	438134.75	332144.3	378912.66	345033.9	291676.6	460759.12	279529.56	313456.4	333976.62	275554.3	325886.78	431549.28	388744.4	403198.03	421158.75	300010.34	127581.72	296257.53
293854.56	328304.6	435852.47	331610.22	377515.7	344464.16	292052.22	460147.84	277683.06	312969.94	331891.4	274966.28	327488.06	430026.7	386891.56	401697.66	420111.66	299111.94	126034.95	295708.1
294192.88	328821.5	436134.75	331017.1	378578.34	345500.0	291913.5	459818.8	276191.25	313866.56	333549.1	274566.25	330751.62	430271.75	388081.44	404161.03	424510.53	298583.16	125385.34	295893.62
294631.25	330977.2	438012.6	331667.12	380518.7	347639.5	292838.3	459056.28	277795.84	314802.03	335212.16	274523.28	332719.0	430698.03	388749.94	407196.84	426026.94	298684.75	126582.65	297765.9
296186.56	333036.7	439578.28	331875.84	381525.66	348681.88	293537.9	461202.22	278244.84	315509.34	337909.44	275357.9	332922.25	431107.28	390047.75	407825.75	424791.3	300104.6	128291.375	297699.56
296603.28	333901.12	442045.25	331665.62	380955.7	347541.2	293601.2	460787.06	281369.62	314891.97	340351.72	275492.06	332943.75	431152.06	390195.8	407720.6	424920.06	301091.22	128178.92	299332.16
296788.06	332364.44	441624.03	331163.4	382017.1	346961.38	292186.16	460701.62	281436.25	316611.12	336260.53	275946.25	333133.25	432942.47	390821.34	407917.3	424272.72	299370.72	127055.2	298404.9
299082.6	334621.44	442534.47	332059.53	383534.78	349230.4	292336.75	459105.0	283082.97	316377.25	336082.56	275996.72	332689.56	431606.94	391021.03	408633.4	424023.6	299393.56	128262.016	301089.9
