IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
295229.28	340746.3	419551.34	356794.7	385600.6	357458.62	293440.44	491209.62	306406.22	276150.2	340031.56	263405.2	266178.88	416513.62	414050.16	385917.34	430489.03	319203.2	127078.9	290862.44
293564.0	339288.3	418733.2	356334.22	384557.72	356206.2	293293.28	490256.44	305178.7	276012.78	337487.66	262701.5	265328.03	415779.56	412180.1	384567.0	428498.22	317161.53	126116.55	289539.06
294854.5	339287.6	419218.6	355996.12	386814.72	356579.44	294306.06	489714.3	304472.66	275976.16	338915.47	263695.97	265620.62	416158.2	411610.2	384981.22	429364.84	317062.9	125473.234	290234.97
295356.5	340852.38	419467.25	356922.25	388569.2	357486.84	294515.72	489897.06	305285.22	277335.66	341854.4	264120.94	267968.38	417547.84	412175.66	386753.53	431954.1	318460.72	126519.08	291465.5
293640.72	339816.16	420448.6	356624.44	388269.0	355579.03	293363.97	490557.53	303783.66	277111.66	340912.75	264428.16	265903.8	417961.22	411993.8	388940.06	433059.4	318178.25	126097.56	290977.8
293374.8	339231.8	421463.0	357229.25	387929.38	355303.03	293420.78	490238.7	304752.97	276588.22	339674.94	263955.06	266591.72	416275.03	412247.56	389047.06	432571.97	317575.88	124097.41	290144.4
294058.53	339422.75	420380.28	356851.84	386164.25	354614.34	292878.06	490792.8	305987.94	276820.0	339691.78	263875.75	268885.78	416378.34	412164.38	387444.94	431399.6	317423.56	125236.56	289044.78
292647.78	338573.6	419642.38	355893.8	384942.8	353626.2	293152.22	490315.06	304365.4	275749.6	339186.22	263166.12	266513.78	416989.66	411334.62	384906.84	430440.78	317731.5	124085.89	287696.84
294162.4	339903.84	419374.97	356321.9	385180.56	355184.22	293133.44	490193.3	304945.22	275699.2	340790.06	262872.47	267862.66	416752.28	412710.12	385445.97	431375.06	318270.94	123238.44	289927.8
293740.8	338865.53	420247.62	356870.12	385131.9	354752.56	293683.66	490795.88	303734.2	276703.03	341787.22	263662.28	267239.12	418344.53	413363.38	387787.72	432984.9	317753.34	122907.39	290104.53
294224.75	338697.34	421257.4	356606.88	385741.34	354777.22	293368.8	490398.2	304456.88	275517.12	339490.72	263201.47	264415.56	416722.28	412713.44	387260.38	433252.53	318153.72	124949.33	289414.66
294675.16	337939.72	421081.34	357183.22	386732.62	354637.22	293275.97	491620.62	305841.5	275041.97	339559.88	262581.0	262988.34	416064.62	412105.56	385512.53	431821.62	318365.47	126404.29	289117.7
292182.25	335986.06	419033.16	355404.9	386501.2	352441.22	292538.44	491574.97	305298.66	277073.9	339470.9	262911.84	263469.1	416138.12	410461.7	385157.6	430781.53	317125.2	126533.36	288364.94
290028.34	337369.56	419443.06	357581.4	387584.94	352972.06	293101.9	490328.94	304051.2	276008.06	339888.25	263111.06	265418.47	417666.66	411568.25	385603.4	430597.03	317888.97	124741.96	288605.16
292596.4	339260.7	421237.62	357024.03	390287.66	355914.72	294298.53	490290.9	306767.8	277557.5	340735.9	265787.6	266439.8	418105.97	414121.22	388545.5	433601.2	319480.56	125777.14	291192.97
292637.6	338578.6	421080.06	357589.72	389523.16	356804.28	292987.5	490500.06	306452.03	276074.1	342242.06	263771.75	268743.16	417445.22	412756.2	387832.44	432822.3	319451.8	126259.34	293046.75
291060.4	337494.84	419668.72	357057.2	387585.06	356719.38	292298.7	491978.3	303500.38	275948.25	342119.16	264945.56	265334.06	417877.03	412173.38	386616.9	431761.5	317435.12	124814.41	289760.5
291443.5	337788.22	420702.44	356168.0	386735.47	356357.7	292207.62	491993.1	307097.75	278479.06	341534.88	265438.3	266783.25	417621.9	413138.84	386180.66	431058.6	319252.06	125464.84	290743.75
291132.5	339304.03	420617.38	357722.78	387407.38	357041.1	293095.53	490001.8	305058.47	276487.12	340155.72	264143.62	266812.94	417571.6	414237.5	385166.94	430511.25	319716.97	123351.45	292814.4
291415.03	338622.9	420807.56	357323.62	388325.47	356582.62	293584.16	491286.12	304050.66	276617.22	341946.66	264319.97	266323.16	418274.0	413564.12	387035.2	431645.1	318486.75	124013.72	292293.6
292508.6	340925.8	421418.0	357667.5	388360.1	355813.7	294496.8	492225.8	302820.34	277418.56	341300.12	265394.72	268236.7	417252.28	414685.25	388733.72	432960.78	316247.75	124598.32	291872.78
295460.53	342452.0	422719.22	358297.47	386721.62	359618.2	295391.88	491305.38	307734.84	277167.12	341410.62	263893.94	267895.72	419505.53	417817.8	389836.06	435149.44	322271.6	126498.78	291374.5
295020.7	340397.7	422003.6	356829.56	384893.03	357552.38	294692.44	492795.53	306505.2	276104.84	339806.4	262614.34	269777.88	417644.78	414862.22	387955.6	433396.5	317785.75	127852.734	290059.53
295167.38	338924.56	420183.78	355791.2	385413.3	355472.7	293913.34	490688.16	306734.5	276418.7	340493.94	262020.06	266114.16	417863.34	412668.1	386574.62	432205.5	319501.0	127807.82	288162.7
294950.8	338955.78	420590.8	356757.0	387776.3	355598.66	294748.78	490365.53	305474.2	276307.97	340480.3	262358.66	267247.5	416815.9	413251.25	386025.03	432719.62	317005.38	125598.07	287518.03
295192.34	339698.12	420076.16	356693.4	388064.5	357791.66	293025.84	490645.8	305233.28	276051.2	339432.47	261943.42	265185.72	418105.06	413890.44	386168.78	431984.97	319163.28	126045.61	289762.78
294603.9	339730.78	420501.34	355675.88	388069.0	356071.25	293657.03	491924.38	306621.4	277162.5	339996.78	261337.19	267580.06	417293.12	413602.62	387900.4	432177.1	317578.44	127602.41	290084.9
294764.62	340473.94	421345.53	357283.78	386993.56	355477.56	295303.66	490709.6	306572.28	275528.25	341167.5	262505.9	264666.28	416605.47	413178.5	387182.3	431649.34	319423.4	127096.89	289653.47
295172.84	338459.12	420307.9	356350.8	386010.94	355530.5	294175.53	490672.3	306230.53	277128.56	340328.94	261116.06	267642.22	416270.0	413140.5	387743.16	432565.25	318551.9	128038.32	290348.06
293867.47	337452.97	419371.9	355955.9	384918.6	354508.94	294420.1	491398.75	305362.94	276487.7	338899.47	260953.22	266832.28	415653.28	411851.22	387600.6	432545.75	317197.0	126890.05	290545.06
293066.56	338010.5	420463.66	355927.7	384741.3	355232.44	295135.94	490605.16	303914.6	275161.97	339495.53	261261.73	263464.47	416121.72	412318.1	388196.8	434075.0	318269.22	125131.72	289752.16
294211.0	338535.75	422837.16	355600.12	386035.7	356044.4	295229.78	490935.0	306004.47	277819.5	339855.8	262711.1	266468.8	416059.03	414085.94	389239.16	436494.88	317131.84	125780.37	290374.0
294789.28	340527.84	422490.06	356619.28	386173.88	356374.12	293617.97	490229.12	306299.44	276693.28	339020.12	262345.38	267669.22	416730.22	413598.12	387627.8	431761.44	318304.84	124907.47	291528.03
293258.5	340133.66	420100.25	357320.94	385996.72	355061.9	292185.38	491092.78	306527.12	276152.84	338638.78	262688.06	266903.47	415728.1	411549.0	385647.84	428991.4	318253.28	123919.84	292057.5
292401.4	339037.66	419213.2	357205.56	386939.34	354771.25	292886.6	490040.6	305344.4	276262.34	340622.38	263722.38	266867.97	416936.47	411148.25	386363.6	430343.06	318893.3	122574.71	291827.78
293454.38	338758.03	419703.1	357997.0	388476.78	355764.78	292877.56	489848.94	304936.03	276669.75	341496.7	264544.06	264049.78	417694.84	412438.34	387422.62	431465.3	320165.97	123318.69	293025.9
293403.94	338777.47	420827.22	356560.38	387484.84	354373.97	293520.8	491073.0	304383.84	276950.06	339843.4	263929.44	265463.78	417478.16	413284.78	387842.97	432722.72	317743.62	124398.52	291206.0
293116.0	339017.75	422403.4	357227.8	386018.6	355720.7	293756.28	490191.44	305768.56	275348.4	338029.9	263866.03	263288.25	415993.88	412639.16	384819.4	430898.12	318181.4	125417.92	290699.94
292122.22	337974.9	418779.84	357126.5	385831.4	357143.94	292765.6	490086.1	304812.53	277143.25	340359.38	264577.03	266062.6	417002.7	413378.56	385000.97	429350.2	318091.84	124266.6	290597.53
293380.3	339462.3	420175.53	357089.75	387607.28	358539.2	293948.97	491030.97	304378.12	277451.5	341088.9	265371.03	267460.47	417183.16	414451.5	388348.56	432574.0	318113.72	124409.266	292516.62
293059.6	338835.16	421583.03	356954.16	386233.84	358076.12	294706.16	490742.28	305365.12	275633.0	340882.88	264247.38	267814.75	415958.38	413467.53	386988.72	430881.6	317633.16	125829.33	292392.8
292149.88	337757.44	420853.9	356542.62	384416.0	356336.6	294656.34	489659.4	305996.22	276239.88	341683.7	263642.1	265265.47	417035.25	414223.88	389017.12	434096.34	318535.16	124577.125	289718.88
293088.03	338594.38	423063.5	356544.06	385705.8	356820.66	294985.53	490570.7	305555.97	277902.88	341194.44	264432.5	266143.62	417545.72	416409.84	391636.66	437951.78	318541.7	124789.63	291702.2
294334.6	338368.2	423450.06	356630.06	387087.03	358136.4	295571.22	490831.78	306237.06	277059.97	339649.03	263586.2	266026.94	416231.66	415982.88	391647.56	438036.3	317992.28	126743.2	292097.06
294054.66	338490.53	423971.6	356261.66	386587.06	356078.28	295153.53	490279.16	308058.47	276233.12	339416.53	262930.34	267408.1	416147.28	415480.0	388519.06	434708.38	318488.47	127430.375	289508.1
293593.78	339731.84	421038.28	355913.5	386520.84	354199.84	293544.56	490415.34	307335.22	277354.62	340081.25	264054.16	267728.5	416510.88	413917.56	384936.94	429004.62	317667.97	126731.42	288840.16
