IC01	IC02	IC03	IC04	IC05	IC06	IC07	IC08	IC09	IC10	IC11	IC12	IC13	IC14	IC15	IC16	IC17	IC18	IC19	IC20
310745.28	325374.0	430544.0	325606.66	393544.88	355539.1	302373.47	467448.7	246147.45	321613.88	374040.62	260215.84	301724.03	367342.66	412078.12	412250.03	443701.3	303666.12	126359.64	286564.38
310144.34	325846.25	431191.56	326086.94	391247.66	354043.7	302224.84	465879.44	247035.34	320518.9	374926.38	260587.53	299302.84	367039.5	410594.84	410712.7	441372.5	303010.1	125329.48	287051.44
309563.8	325137.7	430604.53	325709.66	392272.1	353185.34	301548.7	463387.7	245311.72	318706.38	371773.06	261334.33	298182.12	366516.3	410446.12	410801.38	441870.1	302685.94	123462.78	288655.56
309983.53	323566.53	430727.38	324273.9	395223.8	353400.1	302342.56	463277.1	245872.47	321756.16	373356.75	260931.67	299380.22	367293.72	409078.8	413607.44	445320.5	301473.84	125406.75	287863.0
310229.9	323055.28	431332.38	323800.62	395923.4	353320.2	301055.5	465438.44	246671.06	322147.88	376081.7	259387.34	301558.88	367158.88	410964.94	415039.62	446702.84	301933.78	125761.77	285797.72
310372.56	324628.6	431398.16	325001.25	394381.94	354013.8	301118.47	467207.38	245990.47	320574.88	373318.7	259836.3	302248.2	367241.56	412669.8	413269.56	444498.22	303546.78	124921.88	286465.72
308249.62	324067.38	428845.34	325132.03	390896.75	352364.62	300837.94	465581.66	245473.64	318862.47	371001.56	260235.39	300904.34	364412.25	410703.38	408714.75	440183.66	301903.22	122660.96	285560.16
307517.56	323949.47	427150.47	324725.12	390921.72	353070.8	300963.28	463789.78	242182.48	318986.16	374196.8	260555.67	297203.72	365697.0	409399.5	409299.56	441745.06	300660.75	120935.25	285555.8
308835.38	323342.88	428099.75	324418.9	392452.1	354959.47	301048.94	463011.84	242312.97	320321.2	370978.1	260455.81	299508.72	365504.25	408594.44	411644.47	442711.28	302357.75	122158.7	287576.03
309927.5	323806.28	430280.78	324666.0	392418.94	355409.94	302921.06	463826.16	245250.28	322863.06	371829.03	260410.12	296761.84	368237.75	409056.66	414758.0	445073.47	303517.2	124001.3	288736.1
310935.22	323673.22	431871.47	324765.1	396431.16	355445.78	303303.72	466000.25	246972.02	322819.4	375586.75	259672.56	300176.94	368372.3	410940.12	417000.2	448997.8	303277.9	125404.03	288440.53
311843.0	326225.75	432967.1	326185.84	395934.5	356222.8	301602.03	467214.22	247352.8	321759.03	374122.6	261883.61	301412.06	368777.9	413927.47	414739.56	446933.75	305862.03	126028.29	290156.9
311550.1	327699.2	431198.56	326606.4	392774.47	355625.12	302516.06	466295.44	247827.55	320391.88	374040.6	262207.12	300826.75	367635.7	411770.6	412046.4	443490.16	304170.66	124519.58	289084.72
310879.28	326935.5	430548.8	325199.56	391216.9	355495.16	301694.1	464155.94	246130.4	320239.84	373551.88	262273.47	296365.84	368256.47	411737.75	412279.22	443349.1	303707.5	123951.336	287534.22
310793.28	325008.78	431400.72	323890.34	392886.84	355123.6	302518.44	463086.9	247014.86	321311.3	373421.8	260593.69	302025.94	366501.16	410829.2	413664.75	444482.28	301446.7	125940.34	285885.22
308729.25	323487.1	430941.8	324273.75	392387.22	355525.22	302386.78	463066.25	245801.67	321806.2	373158.16	260533.75	297585.5	366901.47	410645.4	413065.28	445328.22	301407.03	125571.36	285665.78
307586.03	323430.72	429625.22	324720.9	392193.6	355057.88	301647.1	464708.78	244527.14	321532.94	374118.66	261604.58	302963.44	366484.1	411765.62	412861.28	444038.7	301297.12	122868.78	287207.88
307571.4	324879.1	430057.1	325659.22	389408.0	354156.75	302273.78	464109.94	243857.67	320387.94	375710.1	262152.12	296792.88	367672.53	412294.7	411394.56	443143.2	303427.7	123644.336	285619.6
